ticker,event_date,momentum_pct,filtered_dirname,quote_data_file,status,error,filtered_row_count,filtered_distinct_sip_ts,filtered_dedup_ratio,quote_data_row_count,coverage_ratio,filtered_min_sip_ts,filtered_max_sip_ts,quote_data_min_ts,quote_data_max_ts,span_ratio
HOWL,2023-01-06,33.03,HOWL_2023-01-06_33.03,HOWL_quotes_2023_01_06.parquet,OK,,18190,18190,1.0,3927,0.21588785046728973,1672736400006565791,1673484934413883799,1672995600007320651,1673053121966893599,0.07684611289820151
CGC,2023-09-11,92.10,CGC_2023-09-11_92.10,CGC_quotes_2023_09_11.parquet,OK,,727391,727391,1.0,165065,0.22692747092004162,1693987140088831993,1694735994337338555,1694419140122915201,1694476796674978532,0.07699302257857962
KOS,2020-11-09,30.30,KOS_2020-11-09_30.30,KOS_quotes_2020_11_09.parquet,OK,,71595,67959,0.9492143306096794,14544,0.2031426775612822,1604493334302079744,1605308269600120832,1604923200110844416,1604970000233474816,0.0574280224981007
SLXN,2024-10-22,36.95,SLXN_2024-10-22_36.95,SLXN_quotes_2024_10_22.parquet,OK,,47798,47798,1.0,13272,0.2776685216954684,1729151940044992705,1729900770612942611,1729583940010759188,1729641582546382670,0.07697673958648824
APVO,2024-07-17,95.79,APVO_2024-07-17_95.79,APVO_quotes_2024_07_17.parquet,OK,,239400,239391,0.9999624060150376,181612,0.7586131996658313,1720771140090204289,1721692708162119800,1721203140083520999,1721260790468159452,0.06255683806256947
AUID,2023-01-30,58.71,AUID_2023-01-30_58.71,AUID_quotes_2023_01_30.parquet,OK,,4715,4715,1.0,1623,0.34422057264050904,1674637201341497208,1675381723417980882,1675069200031107929,1675122743586806599,0.07191667969276679
PACB,2024-07-16,38.27,PACB_2024-07-16_38.27,PACB_quotes_2024_07_16.parquet,OK,,315969,315969,1.0,74760,0.2366054897790606,1720684740027062989,1721431400504448548,1721116740028593106,1721174309392377999,0.07710246561659839
BFRG,2023-03-03,47.99,BFRG_2023-03-03_47.99,BFRG_quotes_2023_03_03.parquet,OK,,28691,28691,1.0,12149,0.4234428914990764,1677574800007725175,1678323155373645001,1677834000035484806,1677891562290081689,0.07691834283319597
ISPC,2024-08-06,30.01,ISPC_2024-08-06_30.01,ISPC_quotes_2024_08_06.parquet,OK,,6915,6915,1.0,2593,0.3749819233550253,1722499140027964608,1723246172316278371,1722931140066999553,1722986894998835298,0.07463523693413265
QUBT,2024-11-13,147.83,QUBT_2024-11-13_147.83,QUBT_quotes_2024_11_13.parquet,OK,,1088997,1088997,1.0,204344,0.1876442267517725,1730969940133130457,1731977999658803238,1731488340011851854,1731545999908970587,0.05719890110680782
ARQT,2020-06-19,34.37,ARQT_2020-06-19_34.37,ARQT_quotes_2020_06_19.parquet,OK,,23995,23995,1.0,4240,0.1767034798916441,1592305235696235286,1593028804053447532,1592564400004242243,1592604001397851730,0.054730687453031654
NUTX,2024-04-16,32.73,NUTX_2024-04-16_32.73,NUTX_quotes_2024_04_16.parquet,OK,,15238,15238,1.0,2512,0.1648510303189395,1712822340127291435,1713570790223762510,1713254340037725464,1713311898478675676,0.07690351196639392
DOGZ,2020-10-19,80.87,DOGZ_2020-10-19_80.87,DOGZ_quotes_2020_10_19.parquet,OK,,8605,8605,1.0,6283,0.7301568855316677,1602662400043677684,1603403550913426368,1603094400044320877,1603151975285852991,0.07768356468587445
AMTX,2020-05-01,196.55,AMTX_2020-05-01_196.55,AMTX_quotes_2020_05_01.parquet,OK,,53816,53816,1.0,49777,0.9249479708636836,1588060800057018068,1588805030768880949,1588320000054551573,1588377591351294648,0.07738366050349958
BBLG,2024-07-31,36.36,BBLG_2024-07-31_36.36,BBLG_quotes_2024_07_31.parquet,OK,,239262,239262,1.0,11238,0.046969431000326,1721980740026201210,1722902275777481926,1722412740076406760,1722470396467382952,0.06256554984010473
MARA,2020-12-28,34.25,MARA_2020-12-28_34.25,MARA_quotes_2020_12_28.parquet,OK,,1234545,1234545,1.0,187480,0.15186161703299597,1608627600039062162,1609462797927859055,1609146000040305608,1609203596685620747,0.06896167493683117
LMFA,2023-05-15,84.41,LMFA_2023-05-15_84.41,LMFA_quotes_2023_05_15.parquet,OK,,66435,66435,1.0,59461,0.895025212613833,1683705540113045283,1684448513374169007,1684137540054676000,1684195198637824432,0.07760519276457564
ATOS,2021-01-25,60.43,ATOS_2021-01-25_60.43,ATOS_quotes_2021_01_25.parquet,OK,,762061,762061,1.0,173727,0.22796993941429886,1611133200043149710,1611881978193796054,1611565200044682866,1611622795500764330,0.07691925309485553
ELTK,2021-05-06,32.00,ELTK_2021-05-06_32.00,ELTK_quotes_2021_05_06.parquet,OK,,10099,10099,1.0,4427,0.4383602336865036,1620028800010336713,1620777599372015137,1620288000010183417,1620344971928515698,0.07608435750342947
BDTX,2022-12-28,30.47,BDTX_2022-12-28_30.47,BDTX_quotes_2022_12_28.parquet,OK,,10689,10689,1.0,1143,0.10693236037047432,1671699600024573873,1672786740038840100,1672218000031712064,1672274177548049582,0.05167459168121543
PINS,2020-07-31,36.96,PINS_2020-07-31_36.96,PINS_quotes_2020_07_31.parquet,OK,,1558144,1481032,0.9505103507763082,496211,0.31846286350940606,1595930752312956672,1596672000198153216,1596106800225430016,1596240000029381888,0.17969670688038952
LTBR,2021-01-05,34.62,LTBR_2021-01-05_34.62,LTBR_quotes_2021_01_05.parquet,OK,,28191,28191,1.0,5460,0.19367883367032032,1609318800030715281,1610146208362275094,1609837200032745615,1609894587593598157,0.0693582100440736
ARTL,2023-09-06,45.95,ARTL_2023-09-06_45.95,ARTL_quotes_2023_09_06.parquet,OK,,45237,45237,1.0,10289,0.2274465592324867,1693468740044214848,1694469612407210293,1693987140118743265,1694044797717248054,0.05760734398962658
PRPO,2020-08-03,32.17,PRPO_2020-08-03_32.17,PRPO_quotes_2020_08_03.parquet,OK,,255747,255747,1.0,28520,0.11151645962611487,1596009600058496260,1596758387617910868,1596441600048050476,1596499199769604128,0.0769239830836435
BTCS,2022-01-13,32.54,BTCS_2022-01-13_32.54,BTCS_quotes_2022_01_13.parquet,OK,,176510,176510,1.0,93851,0.5317035861990822,1641805200042583253,1642640299696604042,1642064400040429327,1642121999570763888,0.06897324176490092
DTSS,2024-09-17,56.73,DTSS_2024-09-17_56.73,DTSS_quotes_2024_09_17.parquet,OK,,114136,114136,1.0,102287,0.8961852526810121,1726127940048240141,1726876365256160911,1726559940075961041,1726617592291517163,0.07703136525330023
SES,2024-12-26,167.61,SES_2024-12-26_167.61,SES_quotes_2024_12_26.parquet,OK,,705320,672064,0.9528497703170192,171964,0.24380990188850452,1734685140031852800,1735693200224663808,1735203540104060672,1735261200183714560,0.05719904432799894
SEED,2020-06-12,46.74,SEED_2020-06-12_46.74,SEED_quotes_2020_06_12.parquet,OK,,6597,6597,1.0,1534,0.23252993785053813,1591689600040308148,1592437656937093801,1591948800049676917,1592006392509004353,0.0769894102639875
QUBT,2024-11-21,44.29,QUBT_2024-11-21_44.29,QUBT_quotes_2024_11_21.parquet,OK,,1982696,1982696,1.0,282434,0.14244947283900306,1731920340071919043,1732669194049558623,1732179540022745432,1732237194016152154,0.07698963366456285
ASRT,2021-01-21,30.15,ASRT_2021-01-21_30.15,ASRT_quotes_2021_01_21.parquet,OK,,130409,130409,1.0,37316,0.2861458948385464,1610701200008272139,1611708571619360572,1611219600008397856,1611277190377547260,0.05716894194306254
QDEL,2020-05-11,32.92,QDEL_2020-05-11_32.92,QDEL_quotes_2020_05_11.parquet,OK,,258394,258394,1.0,67842,0.26255253604959866,1588752000046322019,1589500293306736020,1589184000048775857,1589241588436184398,0.07695964998626291
RAPT,2024-02-21,50.99,RAPT_2024-02-21_50.99,RAPT_quotes_2024_02_21.parquet,OK,,270021,270019,0.9999925931686795,95658,0.35426133522948217,1707987540103307207,1708993335605671011,1708505940037884832,1708563599482020964,0.05732720418874585
KRKR,2022-09-14,37.76,KRKR_2022-09-14_37.76,KRKR_quotes_2022_09_14.parquet,OK,,8870,8870,1.0,4837,0.5453213077790304,1662710400017027263,1663620927327176601,1663142400016920295,1663199999242460674,0.06325919596078013
APXT,2020-11-27,40.40,APXT_2020-11-27_40.40,APXT_quotes_2020_11_27.parquet,OK,,303431,303431,1.0,103593,0.34140545956082274,1606122000057395940,1606957196934710565,1606467600058740035,1606514395995736573,0.056029827538387235
DSY,2024-08-09,92.50,DSY_2024-08-09_92.50,DSY_quotes_2024_08_09.parquet,OK,,7704,7704,1.0,3581,0.4648234683281412,1722931140018189770,1723679943357223592,1723190340037547589,1723247926251901206,0.07690432367451815
APM,2023-05-03,211.45,APM_2023-05-03_211.45,APM_quotes_2023_05_03.parquet,OK,,68187,68187,1.0,39367,0.5773387889187088,1682668740172383526,1683590283685485500,1683100740028914408,1683158369388971710,0.06253569065156556
PODC,2023-10-19,32.84,PODC_2023-10-19_32.84,PODC_quotes_2023_10_19.parquet,OK,,15635,15635,1.0,4695,0.3002878157978893,1697443140038519408,1698191493738640591,1697615940110046382,1697759433350000553,0.19174521343441575
CADL,2023-12-12,68.11,CADL_2023-12-12_68.11,CADL_quotes_2023_12_12.parquet,OK,,70747,70747,1.0,61608,0.8708213775849153,1701939540109801040,1702688163025081412,1702371540027929860,1702429086124781465,0.07686926979793693
GLOW,2020-03-03,49.57,GLOW_2020-03-03_49.57,GLOW_quotes_2020_03_03.parquet,OK,,7169,7109,0.9916306318872925,1043,0.1454875156925652,1582804800103475723,1583533594407881237,1583157583163779029,1583282212781821219,0.1710079473574534
LNSR,2020-10-30,31.36,LNSR_2020-10-30_31.36,LNSR_quotes_2020_10_30.parquet,OK,,8978,8978,1.0,1576,0.1755402094007574,1603796421069336921,1604523728087520031,1604055600029848877,1604099428902464601,0.06026185849988519
CCTG,2024-02-14,39.94,CCTG_2024-02-14_39.94,CCTG_quotes_2024_02_14.parquet,OK,,45038,45038,1.0,28580,0.6345752475687197,1707469140016319549,1708477120962142267,1707901140103775413,1707958792761510083,0.05719617813570243
PCSA,2024-07-30,82.35,PCSA_2024-07-30_82.35,PCSA_quotes_2024_07_30.parquet,OK,,91178,91178,1.0,79740,0.8745530720129856,1721894340039213458,1722641546689309553,1722326340154470443,1722383973486553870,0.07713171727796457
BORR,2020-11-09,77.38,BORR_2020-11-09_77.38,BORR_quotes_2020_11_09.parquet,OK,,66310,65170,0.9828080229226361,14648,0.22090182476247927,1604480403735704832,1605313687619494400,1604912404721407232,1604970000217478144,0.06911869675071837
PSTV,2020-06-09,44.63,PSTV_2020-06-09_44.63,PSTV_quotes_2020_06_09.parquet,OK,,20349,20349,1.0,5953,0.2925450882107229,1591257600030219623,1592004565040380672,1591689600028098730,1591747092050137111,0.07696749011842664
GTEC,2020-06-17,36.65,GTEC_2020-06-17_36.65,GTEC_quotes_2020_06_17.parquet,OK,,2484,2484,1.0,741,0.29830917874396135,1591948800057709078,1592868819468062806,1592380800062301250,1592437013619228795,0.06110040320337598
PPSI,2020-11-23,39.39,PPSI_2020-11-23_39.39,PPSI_quotes_2020_11_23.parquet,OK,,56581,56581,1.0,19274,0.34064438592460367,1605690000032288836,1606514203291181163,1606122000034263305,1606179583900222265,0.06986609836552793
STEM,2024-12-30,48.00,STEM_2024-12-30_48.00,STEM_quotes_2024_12_30.parquet,OK,,337663,329087,0.974601895973204,92619,0.27429419273062194,1735030740081324800,1735952400317990144,1735549140091140864,1735606800323577856,0.0625612673121413
CPIX,2024-12-10,145.97,CPIX_2024-12-10_145.97,CPIX_quotes_2024_12_10.parquet,OK,,451354,451354,1.0,401636,0.8898469937122525,1733389140086614316,1734137975341921213,1733821140131805669,1733878798456739700,0.0769973429074206
BKKT,2021-10-25,245.03,BKKT_2021-10-25_245.03,BKKT_quotes_2021_10_25.parquet,OK,,1018012,987839,0.970360860186324,448440,0.4405056129004373,1634716846812045056,1635465559502639872,1635148800372898048,1635206400878833152,0.07693272287042868
QS,2020-12-22,39.86,QS_2020-12-22_39.86,QS_quotes_2020_12_22.parquet,OK,,793928,776994,0.9786706099293638,194079,0.24445415705202486,1608196020667537920,1609203583550940672,1608627602777381632,1608685160879761408,0.057126064613843425
PSTV,2021-02-10,73.16,PSTV_2021-02-10_73.16,PSTV_quotes_2021_02_10.parquet,OK,,63906,63906,1.0,32358,0.5063374331048728,1612515600022489653,1613520502082735370,1612947600023997390,1613004149804782562,0.05627392262619557
