ticker,event_date,momentum_pct,filtered_dirname,expected_quote_data_file,found_in_quote_data
OACCW,2025-02-25,57.93,OACCW_2025-02-25_57.93,OACCW_quotes_2025_02_25.parquet,True
OACCW,2025-03-17,91.43,OACCW_2025-03-17_91.43,OACCW_quotes_2025_03_17.parquet,True
OBLG,2025-04-22,105.61,OBLG_2025-04-22_105.61,OBLG_quotes_2025_04_22.parquet,True
OBLG,2025-06-09,45.16,OBLG_2025-06-09_45.16,OBLG_quotes_2025_06_09.parquet,True
OCC,2025-07-08,45.86,OCC_2025-07-08_45.86,OCC_quotes_2025_07_08.parquet,True
OCC,2025-07-14,44.01,OCC_2025-07-14_44.01,OCC_quotes_2025_07_14.parquet,True
OCC,2025-09-11,41.56,OCC_2025-09-11_41.56,OCC_quotes_2025_09_11.parquet,True
OCG,2025-03-27,40.93,OCG_2025-03-27_40.93,OCG_quotes_2025_03_27.parquet,True
OCG,2025-03-28,45.74,OCG_2025-03-28_45.74,OCG_quotes_2025_03_28.parquet,True
OCG,2025-05-07,50.00,OCG_2025-05-07_50.00,OCG_quotes_2025_05_07.parquet,True
OCG,2025-08-26,50.52,OCG_2025-08-26_50.52,OCG_quotes_2025_08_26.parquet,True
OCSAW,2025-01-10,41.58,OCSAW_2025-01-10_41.58,OCSAW_quotes_2025_01_10.parquet,True
ODD,2025-04-30,31.71,ODD_2025-04-30_31.71,ODD_quotes_2025_04_30.parquet,True
ODP,2025-05-07,34.19,ODP_2025-05-07_34.19,ODP_quotes_2025_05_07.parquet,True
ODP,2025-09-22,33.81,ODP_2025-09-22_33.81,ODP_quotes_2025_09_22.parquet,True
ODYS,2025-06-27,41.05,ODYS_2025-06-27_41.05,ODYS_quotes_2025_06_27.parquet,True
OESX,2025-08-06,36.82,OESX_2025-08-06_36.82,OESX_quotes_2025_08_06.parquet,True
OFAL,2025-05-27,54.28,OFAL_2025-05-27_54.28,OFAL_quotes_2025_05_27.parquet,True
OFAL,2025-07-11,35.96,OFAL_2025-07-11_35.96,OFAL_quotes_2025_07_11.parquet,True
OFAL,2025-07-23,39.88,OFAL_2025-07-23_39.88,OFAL_quotes_2025_07_23.parquet,True
OFAL,2025-09-10,40.00,OFAL_2025-09-10_40.00,OFAL_quotes_2025_09_10.parquet,True
OKLL,2025-07-24,30.39,OKLL_2025-07-24_30.39,OKLL_quotes_2025_07_24.parquet,True
OKLL,2025-09-15,31.93,OKLL_2025-09-15_31.93,OKLL_quotes_2025_09_15.parquet,True
OKLL,2025-09-18,32.54,OKLL_2025-09-18_32.54,OKLL_quotes_2025_09_18.parquet,True
OKLL,2025-09-19,59.98,OKLL_2025-09-19_59.98,OKLL_quotes_2025_09_19.parquet,True
OKLL,2025-10-06,31.05,OKLL_2025-10-06_31.05,OKLL_quotes_2025_10_06.parquet,True
OKLL,2025-10-10,33.22,OKLL_2025-10-10_33.22,OKLL_quotes_2025_10_10.parquet,True
OKLL,2025-10-13,38.66,OKLL_2025-10-13_38.66,OKLL_quotes_2025_10_13.parquet,True
OKLO,2025-05-23,31.34,OKLO_2025-05-23_31.34,OKLO_quotes_2025_05_23.parquet,True
OKLO,2025-06-11,31.16,OKLO_2025-06-11_31.16,OKLO_quotes_2025_06_11.parquet,True
OKLO,2025-09-19,30.07,OKLO_2025-09-19_30.07,OKLO_quotes_2025_09_19.parquet,True
OKYO,2025-01-29,42.86,OKYO_2025-01-29_42.86,OKYO_quotes_2025_01_29.parquet,True
OLB,2025-04-25,47.70,OLB_2025-04-25_47.70,OLB_quotes_2025_04_25.parquet,True
OLMA,2025-09-05,32.91,OLMA_2025-09-05_32.91,OLMA_quotes_2025_09_05.parquet,True
OMER,2025-10-15,195.12,OMER_2025-10-15_195.12,OMER_quotes_2025_10_15.parquet,True
OMEX,2025-04-24,165.32,OMEX_2025-04-24_165.32,OMEX_quotes_2025_04_24.parquet,True
OMEX,2025-04-25,111.24,OMEX_2025-04-25_111.24,OMEX_quotes_2025_04_25.parquet,True
OMEX,2025-04-28,38.41,OMEX_2025-04-28_38.41,OMEX_quotes_2025_04_28.parquet,True
OMEX,2025-10-06,40.29,OMEX_2025-10-06_40.29,OMEX_quotes_2025_10_06.parquet,True
OMH,2025-04-17,74.47,OMH_2025-04-17_74.47,OMH_quotes_2025_04_17.parquet,True
OMH,2025-04-29,96.06,OMH_2025-04-29_96.06,OMH_quotes_2025_04_29.parquet,True
OMH,2025-04-30,42.90,OMH_2025-04-30_42.90,OMH_quotes_2025_04_30.parquet,True
OMH,2025-05-19,55.09,OMH_2025-05-19_55.09,OMH_quotes_2025_05_19.parquet,True
OMH,2025-06-09,438.53,OMH_2025-06-09_438.53,OMH_quotes_2025_06_09.parquet,True
OMH,2025-09-10,44.14,OMH_2025-09-10_44.14,OMH_quotes_2025_09_10.parquet,True
OMI,2025-02-28,42.67,OMI_2025-02-28_42.67,OMI_quotes_2025_02_28.parquet,True
OMSE,2025-10-06,32.02,OMSE_2025-10-06_32.02,OMSE_quotes_2025_10_06.parquet,True
OMSE,2025-10-21,48.87,OMSE_2025-10-21_48.87,OMSE_quotes_2025_10_21.parquet,True
OM,2025-03-20,40.33,OM_2025-03-20_40.33,OM_quotes_2025_03_20.parquet,True
OM,2025-05-08,39.69,OM_2025-05-08_39.69,OM_quotes_2025_05_08.parquet,True
OM,2025-08-07,30.60,OM_2025-08-07_30.60,OM_quotes_2025_08_07.parquet,True
ONCHW,2025-09-17,42.11,ONCHW_2025-09-17_42.11,ONCHW_quotes_2025_09_17.parquet,True
ONCHW,2025-09-22,46.67,ONCHW_2025-09-22_46.67,ONCHW_quotes_2025_09_22.parquet,True
ONCO,2025-01-03,42.84,ONCO_2025-01-03_42.84,ONCO_quotes_2025_01_03.parquet,True
ONCO,2025-01-13,49.02,ONCO_2025-01-13_49.02,ONCO_quotes_2025_01_13.parquet,True
ONCO,2025-01-27,116.67,ONCO_2025-01-27_116.67,ONCO_quotes_2025_01_27.parquet,True
ONCO,2025-03-27,41.13,ONCO_2025-03-27_41.13,ONCO_quotes_2025_03_27.parquet,True
ONCO,2025-04-08,47.36,ONCO_2025-04-08_47.36,ONCO_quotes_2025_04_08.parquet,True
ONCO,2025-05-14,130.00,ONCO_2025-05-14_130.00,ONCO_quotes_2025_05_14.parquet,True
ONCO,2025-05-16,68.90,ONCO_2025-05-16_68.90,ONCO_quotes_2025_05_16.parquet,True
ONCO,2025-07-31,42.99,ONCO_2025-07-31_42.99,ONCO_quotes_2025_07_31.parquet,True
ONDS,2025-03-11,62.31,ONDS_2025-03-11_62.31,ONDS_quotes_2025_03_11.parquet,True
ONEG,2025-03-03,31.03,ONEG_2025-03-03_31.03,ONEG_quotes_2025_03_03.parquet,True
ONEG,2025-05-06,43.29,ONEG_2025-05-06_43.29,ONEG_quotes_2025_05_06.parquet,True
ONEG,2025-05-07,56.43,ONEG_2025-05-07_56.43,ONEG_quotes_2025_05_07.parquet,True
ONEG,2025-06-18,35.17,ONEG_2025-06-18_35.17,ONEG_quotes_2025_06_18.parquet,True
ONEG,2025-06-30,118.18,ONEG_2025-06-30_118.18,ONEG_quotes_2025_06_30.parquet,True
ONEG,2025-08-11,51.16,ONEG_2025-08-11_51.16,ONEG_quotes_2025_08_11.parquet,True
ONEW,2025-01-30,31.27,ONEW_2025-01-30_31.27,ONEW_quotes_2025_01_30.parquet,True
ONFO,2025-04-02,50.00,ONFO_2025-04-02_50.00,ONFO_quotes_2025_04_02.parquet,True
ONFO,2025-06-24,48.00,ONFO_2025-06-24_48.00,ONFO_quotes_2025_06_24.parquet,True
ONFO,2025-09-15,72.57,ONFO_2025-09-15_72.57,ONFO_quotes_2025_09_15.parquet,True
ONMD,2025-08-14,149.98,ONMD_2025-08-14_149.98,ONMD_quotes_2025_08_14.parquet,True
ONMD,2025-10-06,256.31,ONMD_2025-10-06_256.31,ONMD_quotes_2025_10_06.parquet,True
ONMD,2025-10-10,58.05,ONMD_2025-10-10_58.05,ONMD_quotes_2025_10_10.parquet,True
OPAD,2025-07-16,39.74,OPAD_2025-07-16_39.74,OPAD_quotes_2025_07_16.parquet,True
OPAD,2025-07-17,69.83,OPAD_2025-07-17_69.83,OPAD_quotes_2025_07_17.parquet,True
OPAD,2025-07-21,131.31,OPAD_2025-07-21_131.31,OPAD_quotes_2025_07_21.parquet,True
OPAD,2025-08-25,220.13,OPAD_2025-08-25_220.13,OPAD_quotes_2025_08_25.parquet,True
OPAD,2025-08-28,88.99,OPAD_2025-08-28_88.99,OPAD_quotes_2025_08_28.parquet,True
OPAD,2025-09-11,41.30,OPAD_2025-09-11_41.30,OPAD_quotes_2025_09_11.parquet,True
OPAL,2025-05-28,30.35,OPAL_2025-05-28_30.35,OPAL_quotes_2025_05_28.parquet,True
OPEN,2025-07-16,43.26,OPEN_2025-07-16_43.26,OPEN_quotes_2025_07_16.parquet,True
OPEN,2025-07-17,35.57,OPEN_2025-07-17_35.57,OPEN_quotes_2025_07_17.parquet,True
OPEN,2025-07-18,40.00,OPEN_2025-07-18_40.00,OPEN_quotes_2025_07_18.parquet,True
OPEN,2025-07-21,120.89,OPEN_2025-07-21_120.89,OPEN_quotes_2025_07_21.parquet,True
OPEN,2025-08-22,41.11,OPEN_2025-08-22_41.11,OPEN_quotes_2025_08_22.parquet,True
OPEN,2025-09-11,82.59,OPEN_2025-09-11_82.59,OPEN_quotes_2025_09_11.parquet,True
OPRT,2025-02-13,31.13,OPRT_2025-02-13_31.13,OPRT_quotes_2025_02_13.parquet,True
OPRX,2025-03-12,62.80,OPRX_2025-03-12_62.80,OPRX_quotes_2025_03_12.parquet,True
OPRX,2025-05-13,38.86,OPRX_2025-05-13_38.86,OPRX_quotes_2025_05_13.parquet,True
OPRX,2025-08-08,41.90,OPRX_2025-08-08_41.90,OPRX_quotes_2025_08_08.parquet,True
OPTX,2025-03-04,31.53,OPTX_2025-03-04_31.53,OPTX_quotes_2025_03_04.parquet,True
OPTX,2025-04-15,41.82,OPTX_2025-04-15_41.82,OPTX_quotes_2025_04_15.parquet,True
OPTX,2025-04-22,38.71,OPTX_2025-04-22_38.71,OPTX_quotes_2025_04_22.parquet,True
ORBS,2025-09-12,33.03,ORBS_2025-09-12_33.03,ORBS_quotes_2025_09_12.parquet,True
ORBS,2025-09-18,46.96,ORBS_2025-09-18_46.96,ORBS_quotes_2025_09_18.parquet,True
ORBS,2025-10-06,36.77,ORBS_2025-10-06_36.77,ORBS_quotes_2025_10_06.parquet,True
ORBS,2025-10-10,30.45,ORBS_2025-10-10_30.45,ORBS_quotes_2025_10_10.parquet,True
ORCL,2025-09-10,43.15,ORCL_2025-09-10_43.15,ORCL_quotes_2025_09_10.parquet,True
ORCX,2025-09-10,85.50,ORCX_2025-09-10_85.50,ORCX_quotes_2025_09_10.parquet,True
ORGN,2025-02-20,34.31,ORGN_2025-02-20_34.31,ORGN_quotes_2025_02_20.parquet,True
ORGO,2025-02-28,108.47,ORGO_2025-02-28_108.47,ORGO_quotes_2025_02_28.parquet,True
ORIC,2025-05-29,41.36,ORIC_2025-05-29_41.36,ORIC_quotes_2025_05_29.parquet,True
ORIS,2025-01-14,36.11,ORIS_2025-01-14_36.11,ORIS_quotes_2025_01_14.parquet,True
ORIS,2025-02-24,103.57,ORIS_2025-02-24_103.57,ORIS_quotes_2025_02_24.parquet,True
ORIS,2025-05-13,38.25,ORIS_2025-05-13_38.25,ORIS_quotes_2025_05_13.parquet,True
ORKA,2025-09-29,31.58,ORKA_2025-09-29_31.58,ORKA_quotes_2025_09_29.parquet,True
ORKT,2025-01-27,102.90,ORKT_2025-01-27_102.90,ORKT_quotes_2025_01_27.parquet,True
ORKT,2025-01-28,33.33,ORKT_2025-01-28_33.33,ORKT_quotes_2025_01_28.parquet,True
ORKT,2025-01-31,38.62,ORKT_2025-01-31_38.62,ORKT_quotes_2025_01_31.parquet,True
ORKT,2025-05-08,30.39,ORKT_2025-05-08_30.39,ORKT_quotes_2025_05_08.parquet,True
ORMP,2025-02-11,42.40,ORMP_2025-02-11_42.40,ORMP_quotes_2025_02_11.parquet,True
OSCR,2025-05-07,33.13,OSCR_2025-05-07_33.13,OSCR_quotes_2025_05_07.parquet,True
OSRH,2025-02-19,221.54,OSRH_2025-02-19_221.54,OSRH_quotes_2025_02_19.parquet,True
OSRH,2025-02-21,101.45,OSRH_2025-02-21_101.45,OSRH_quotes_2025_02_21.parquet,True
OSRH,2025-03-18,42.80,OSRH_2025-03-18_42.80,OSRH_quotes_2025_03_18.parquet,True
OSRH,2025-03-26,170.62,OSRH_2025-03-26_170.62,OSRH_quotes_2025_03_26.parquet,True
OSRH,2025-04-03,124.49,OSRH_2025-04-03_124.49,OSRH_quotes_2025_04_03.parquet,True
OSRH,2025-05-30,31.97,OSRH_2025-05-30_31.97,OSRH_quotes_2025_05_30.parquet,True
OSRH,2025-08-25,140.78,OSRH_2025-08-25_140.78,OSRH_quotes_2025_08_25.parquet,True
OST,2025-01-13,92.17,OST_2025-01-13_92.17,OST_quotes_2025_01_13.parquet,True
OST,2025-01-14,34.70,OST_2025-01-14_34.70,OST_quotes_2025_01_14.parquet,True
OST,2025-01-23,38.96,OST_2025-01-23_38.96,OST_quotes_2025_01_23.parquet,True
OST,2025-01-24,34.30,OST_2025-01-24_34.30,OST_quotes_2025_01_24.parquet,True
OST,2025-03-20,30.56,OST_2025-03-20_30.56,OST_quotes_2025_03_20.parquet,True
OST,2025-04-15,424.21,OST_2025-04-15_424.21,OST_quotes_2025_04_15.parquet,True
OST,2025-04-17,54.30,OST_2025-04-17_54.30,OST_quotes_2025_04_17.parquet,True
OST,2025-04-24,47.85,OST_2025-04-24_47.85,OST_quotes_2025_04_24.parquet,True
OST,2025-07-03,69.77,OST_2025-07-03_69.77,OST_quotes_2025_07_03.parquet,True
OTLY,2025-02-13,40.26,OTLY_2025-02-13_40.26,OTLY_quotes_2025_02_13.parquet,True
OUST,2025-03-21,32.58,OUST_2025-03-21_32.58,OUST_quotes_2025_03_21.parquet,True
OUST,2025-06-11,30.38,OUST_2025-06-11_30.38,OUST_quotes_2025_06_11.parquet,True
OUST,2025-08-08,42.64,OUST_2025-08-08_42.64,OUST_quotes_2025_08_08.parquet,True
OWLT,2025-08-08,31.88,OWLT_2025-08-08_31.88,OWLT_quotes_2025_08_08.parquet,True
OXBR,2025-05-06,39.19,OXBR_2025-05-06_39.19,OXBR_quotes_2025_05_06.parquet,True
OXBR,2025-05-09,38.89,OXBR_2025-05-09_38.89,OXBR_quotes_2025_05_09.parquet,True
OXBR,2025-05-12,30.66,OXBR_2025-05-12_30.66,OXBR_quotes_2025_05_12.parquet,True
OXBR,2025-07-02,33.71,OXBR_2025-07-02_33.71,OXBR_quotes_2025_07_02.parquet,True
PACB,2025-02-14,39.19,PACB_2025-02-14_39.19,PACB_quotes_2025_02_14.parquet,True
PACK,2025-01-29,50.19,PACK_2025-01-29_50.19,PACK_quotes_2025_01_29.parquet,True
PACK,2025-08-26,30.64,PACK_2025-08-26_30.64,PACK_quotes_2025_08_26.parquet,True
PACS,2025-09-11,31.86,PACS_2025-09-11_31.86,PACS_quotes_2025_09_11.parquet,True
PALI,2025-05-13,36.54,PALI_2025-05-13_36.54,PALI_quotes_2025_05_13.parquet,True
PALI,2025-07-23,58.14,PALI_2025-07-23_58.14,PALI_quotes_2025_07_23.parquet,True
PALI,2025-08-07,90.00,PALI_2025-08-07_90.00,PALI_quotes_2025_08_07.parquet,True
PALI,2025-10-01,110.54,PALI_2025-10-01_110.54,PALI_quotes_2025_10_01.parquet,True
PALI,2025-10-02,35.88,PALI_2025-10-02_35.88,PALI_quotes_2025_10_02.parquet,True
PALI,2025-10-06,42.50,PALI_2025-10-06_42.50,PALI_quotes_2025_10_06.parquet,True
PAL,2025-02-10,34.52,PAL_2025-02-10_34.52,PAL_quotes_2025_02_10.parquet,True
PAL,2025-05-02,31.91,PAL_2025-05-02_31.91,PAL_quotes_2025_05_02.parquet,True
PAM,2025-10-27,39.80,PAM_2025-10-27_39.80,PAM_quotes_2025_10_27.parquet,True
PASG,2025-05-29,30.63,PASG_2025-05-29_30.63,PASG_quotes_2025_05_29.parquet,True
PASG,2025-07-25,34.37,PASG_2025-07-25_34.37,PASG_quotes_2025_07_25.parquet,True
PAVS,2025-07-31,33.33,PAVS_2025-07-31_33.33,PAVS_quotes_2025_07_31.parquet,True
PAVS,2025-09-04,37.27,PAVS_2025-09-04_37.27,PAVS_quotes_2025_09_04.parquet,True
PBM,2025-01-13,32.35,PBM_2025-01-13_32.35,PBM_quotes_2025_01_13.parquet,True
PBM,2025-01-23,30.54,PBM_2025-01-23_30.54,PBM_quotes_2025_01_23.parquet,True
PBM,2025-01-29,38.06,PBM_2025-01-29_38.06,PBM_quotes_2025_01_29.parquet,True
PBM,2025-05-05,40.21,PBM_2025-05-05_40.21,PBM_quotes_2025_05_05.parquet,True
PBM,2025-05-19,47.88,PBM_2025-05-19_47.88,PBM_quotes_2025_05_19.parquet,True
PBM,2025-05-30,33.52,PBM_2025-05-30_33.52,PBM_quotes_2025_05_30.parquet,True
PBM,2025-07-22,52.96,PBM_2025-07-22_52.96,PBM_quotes_2025_07_22.parquet,True
PBM,2025-07-24,33.78,PBM_2025-07-24_33.78,PBM_quotes_2025_07_24.parquet,True
PBM,2025-07-31,75.93,PBM_2025-07-31_75.93,PBM_quotes_2025_07_31.parquet,True
PBM,2025-08-04,145.76,PBM_2025-08-04_145.76,PBM_quotes_2025_08_04.parquet,True
PBM,2025-09-18,48.92,PBM_2025-09-18_48.92,PBM_quotes_2025_09_18.parquet,True
PBYI,2025-08-11,37.13,PBYI_2025-08-11_37.13,PBYI_quotes_2025_08_11.parquet,True
PCLA,2025-01-23,48.94,PCLA_2025-01-23_48.94,PCLA_quotes_2025_01_23.parquet,True
PCLA,2025-01-24,79.55,PCLA_2025-01-24_79.55,PCLA_quotes_2025_01_24.parquet,True
PCLA,2025-01-27,39.78,PCLA_2025-01-27_39.78,PCLA_quotes_2025_01_27.parquet,True
PCLA,2025-02-26,37.54,PCLA_2025-02-26_37.54,PCLA_quotes_2025_02_26.parquet,True
PCLA,2025-06-03,46.33,PCLA_2025-06-03_46.33,PCLA_quotes_2025_06_03.parquet,True
PCLA,2025-07-10,30.65,PCLA_2025-07-10_30.65,PCLA_quotes_2025_07_10.parquet,True
PCTTU,2025-06-17,42.38,PCTTU_2025-06-17_42.38,PCTTU_quotes_2025_06_17.parquet,True
PCTTW,2025-01-17,66.79,PCTTW_2025-01-17_66.79,PCTTW_quotes_2025_01_17.parquet,True
PCTTW,2025-01-29,55.52,PCTTW_2025-01-29_55.52,PCTTW_quotes_2025_01_29.parquet,True
PCTTW,2025-02-18,34.87,PCTTW_2025-02-18_34.87,PCTTW_quotes_2025_02_18.parquet,True
PCTTW,2025-04-22,41.00,PCTTW_2025-04-22_41.00,PCTTW_quotes_2025_04_22.parquet,True
PCTTW,2025-05-08,71.07,PCTTW_2025-05-08_71.07,PCTTW_quotes_2025_05_08.parquet,True
PCTTW,2025-05-16,36.14,PCTTW_2025-05-16_36.14,PCTTW_quotes_2025_05_16.parquet,True
PCTTW,2025-05-22,99.99,PCTTW_2025-05-22_99.99,PCTTW_quotes_2025_05_22.parquet,True
PCTTW,2025-06-17,54.85,PCTTW_2025-06-17_54.85,PCTTW_quotes_2025_06_17.parquet,True
PCTTW,2025-07-07,46.81,PCTTW_2025-07-07_46.81,PCTTW_quotes_2025_07_07.parquet,True
PCT,2025-06-17,30.33,PCT_2025-06-17_30.33,PCT_quotes_2025_06_17.parquet,True
PC,2025-02-19,32.93,PC_2025-02-19_32.93,PC_quotes_2025_02_19.parquet,True
PC,2025-10-02,33.72,PC_2025-10-02_33.72,PC_quotes_2025_10_02.parquet,True
PDSB,2025-02-26,39.68,PDSB_2025-02-26_39.68,PDSB_quotes_2025_02_26.parquet,True
PDSB,2025-02-27,42.86,PDSB_2025-02-27_42.86,PDSB_quotes_2025_02_27.parquet,True
PDYN,2025-01-14,30.66,PDYN_2025-01-14_30.66,PDYN_quotes_2025_01_14.parquet,True
PDYN,2025-01-22,40.52,PDYN_2025-01-22_40.52,PDYN_quotes_2025_01_22.parquet,True
PDYN,2025-07-17,32.64,PDYN_2025-07-17_32.64,PDYN_quotes_2025_07_17.parquet,True
PEGA,2025-04-23,35.37,PEGA_2025-04-23_35.37,PEGA_quotes_2025_04_23.parquet,True
PEPG,2025-02-24,227.01,PEPG_2025-02-24_227.01,PEPG_quotes_2025_02_24.parquet,True
PEPG,2025-02-27,65.36,PEPG_2025-02-27_65.36,PEPG_quotes_2025_02_27.parquet,True
PEPG,2025-02-28,30.45,PEPG_2025-02-28_30.45,PEPG_quotes_2025_02_28.parquet,True
PEPG,2025-09-16,32.08,PEPG_2025-09-16_32.08,PEPG_quotes_2025_09_16.parquet,True
PEPG,2025-09-24,39.98,PEPG_2025-09-24_39.98,PEPG_quotes_2025_09_24.parquet,True
PEPG,2025-09-25,138.35,PEPG_2025-09-25_138.35,PEPG_quotes_2025_09_25.parquet,True
PETZ,2025-09-16,49.99,PETZ_2025-09-16_49.99,PETZ_quotes_2025_09_16.parquet,True
PFAI,2025-09-05,65.56,PFAI_2025-09-05_65.56,PFAI_quotes_2025_09_05.parquet,True
PFAI,2025-10-15,158.12,PFAI_2025-10-15_158.12,PFAI_quotes_2025_10_15.parquet,True
PFSA,2025-07-28,226.37,PFSA_2025-07-28_226.37,PFSA_quotes_2025_07_28.parquet,True
PGEN,2025-08-15,88.64,PGEN_2025-08-15_88.64,PGEN_quotes_2025_08_15.parquet,True
PGY,2025-08-07,32.27,PGY_2025-08-07_32.27,PGY_quotes_2025_08_07.parquet,True
PHAR,2025-08-08,40.58,PHAR_2025-08-08_40.58,PHAR_quotes_2025_08_08.parquet,True
PHAT,2025-05-09,65.07,PHAT_2025-05-09_65.07,PHAT_quotes_2025_05_09.parquet,True
PHAT,2025-06-06,162.68,PHAT_2025-06-06_162.68,PHAT_quotes_2025_06_06.parquet,True
PHIO,2025-01-13,479.29,PHIO_2025-01-13_479.29,PHIO_quotes_2025_01_13.parquet,True
PHIO,2025-01-16,70.30,PHIO_2025-01-16_70.30,PHIO_quotes_2025_01_16.parquet,True
PHIO,2025-01-28,41.58,PHIO_2025-01-28_41.58,PHIO_quotes_2025_01_28.parquet,True
PHIO,2025-04-09,170.30,PHIO_2025-04-09_170.30,PHIO_quotes_2025_04_09.parquet,True
PHIO,2025-04-15,42.27,PHIO_2025-04-15_42.27,PHIO_quotes_2025_04_15.parquet,True
PHIO,2025-06-05,30.48,PHIO_2025-06-05_30.48,PHIO_quotes_2025_06_05.parquet,True
PHIO,2025-07-25,38.64,PHIO_2025-07-25_38.64,PHIO_quotes_2025_07_25.parquet,True
PHOE,2025-06-16,31.00,PHOE_2025-06-16_31.00,PHOE_quotes_2025_06_16.parquet,True
PHOE,2025-06-30,35.06,PHOE_2025-06-30_35.06,PHOE_quotes_2025_06_30.parquet,True
PHOE,2025-07-17,130.06,PHOE_2025-07-17_130.06,PHOE_quotes_2025_07_17.parquet,True
PHOE,2025-07-24,36.50,PHOE_2025-07-24_36.50,PHOE_quotes_2025_07_24.parquet,True
PHOE,2025-10-07,47.51,PHOE_2025-10-07_47.51,PHOE_quotes_2025_10_07.parquet,True
PIII,2025-01-14,34.95,PIII_2025-01-14_34.95,PIII_quotes_2025_01_14.parquet,True
PIII,2025-07-30,37.07,PIII_2025-07-30_37.07,PIII_quotes_2025_07_30.parquet,True
PIII,2025-09-18,30.48,PIII_2025-09-18_30.48,PIII_quotes_2025_09_18.parquet,True
PI,2025-07-31,34.48,PI_2025-07-31_34.48,PI_quotes_2025_07_31.parquet,True
PLBY,2025-01-31,46.99,PLBY_2025-01-31_46.99,PLBY_quotes_2025_01_31.parquet,True
PLBY,2025-05-16,34.19,PLBY_2025-05-16_34.19,PLBY_quotes_2025_05_16.parquet,True
PLCE,2025-07-22,38.51,PLCE_2025-07-22_38.51,PLCE_quotes_2025_07_22.parquet,True
PLRX,2025-02-13,38.97,PLRX_2025-02-13_38.97,PLRX_quotes_2025_02_13.parquet,True
PLRZ,2025-03-24,54.04,PLRZ_2025-03-24_54.04,PLRZ_quotes_2025_03_24.parquet,True
PLRZ,2025-05-02,369.61,PLRZ_2025-05-02_369.61,PLRZ_quotes_2025_05_02.parquet,True
PLRZ,2025-05-05,47.52,PLRZ_2025-05-05_47.52,PLRZ_quotes_2025_05_05.parquet,True
PLRZ,2025-05-28,150.77,PLRZ_2025-05-28_150.77,PLRZ_quotes_2025_05_28.parquet,True
PLRZ,2025-05-29,33.01,PLRZ_2025-05-29_33.01,PLRZ_quotes_2025_05_29.parquet,True
PLRZ,2025-06-12,72.50,PLRZ_2025-06-12_72.50,PLRZ_quotes_2025_06_12.parquet,True
PLRZ,2025-07-15,94.99,PLRZ_2025-07-15_94.99,PLRZ_quotes_2025_07_15.parquet,True
PLRZ,2025-07-22,105.99,PLRZ_2025-07-22_105.99,PLRZ_quotes_2025_07_22.parquet,True
PLRZ,2025-07-23,68.97,PLRZ_2025-07-23_68.97,PLRZ_quotes_2025_07_23.parquet,True
PLRZ,2025-09-12,38.11,PLRZ_2025-09-12_38.11,PLRZ_quotes_2025_09_12.parquet,True
PLTS,2025-09-22,130.29,PLTS_2025-09-22_130.29,PLTS_quotes_2025_09_22.parquet,True
PLTS,2025-09-26,64.56,PLTS_2025-09-26_64.56,PLTS_quotes_2025_09_26.parquet,True
PLTU,2025-02-04,54.35,PLTU_2025-02-04_54.35,PLTU_quotes_2025_02_04.parquet,True
PLTU,2025-04-09,41.59,PLTU_2025-04-09_41.59,PLTU_quotes_2025_04_09.parquet,True
PLUG,2025-04-28,46.62,PLUG_2025-04-28_46.62,PLUG_quotes_2025_04_28.parquet,True
PLUG,2025-06-09,30.52,PLUG_2025-06-09_30.52,PLUG_quotes_2025_06_09.parquet,True
PLUG,2025-06-30,35.34,PLUG_2025-06-30_35.34,PLUG_quotes_2025_06_30.parquet,True
PLUG,2025-07-09,30.28,PLUG_2025-07-09_30.28,PLUG_quotes_2025_07_09.parquet,True
PLUG,2025-10-03,39.58,PLUG_2025-10-03_39.58,PLUG_quotes_2025_10_03.parquet,True
PLUR,2025-04-23,48.54,PLUR_2025-04-23_48.54,PLUR_quotes_2025_04_23.parquet,True
PLUR,2025-06-23,34.04,PLUR_2025-06-23_34.04,PLUR_quotes_2025_06_23.parquet,True
PLYM,2025-08-19,54.71,PLYM_2025-08-19_54.71,PLYM_quotes_2025_08_19.parquet,True
PL,2025-06-05,61.65,PL_2025-06-05_61.65,PL_quotes_2025_06_05.parquet,True
PL,2025-09-08,48.67,PL_2025-09-08_48.67,PL_quotes_2025_09_08.parquet,True
PMAX,2025-01-16,50.63,PMAX_2025-01-16_50.63,PMAX_quotes_2025_01_16.parquet,True
PMAX,2025-02-07,61.89,PMAX_2025-02-07_61.89,PMAX_quotes_2025_02_07.parquet,True
PMAX,2025-02-13,36.20,PMAX_2025-02-13_36.20,PMAX_quotes_2025_02_13.parquet,True
PMAX,2025-02-28,82.58,PMAX_2025-02-28_82.58,PMAX_quotes_2025_02_28.parquet,True
PMAX,2025-05-23,245.68,PMAX_2025-05-23_245.68,PMAX_quotes_2025_05_23.parquet,True
PMAX,2025-05-28,35.84,PMAX_2025-05-28_35.84,PMAX_quotes_2025_05_28.parquet,True
PMAX,2025-08-27,39.31,PMAX_2025-08-27_39.31,PMAX_quotes_2025_08_27.parquet,True
PMAX,2025-10-06,36.58,PMAX_2025-10-06_36.58,PMAX_quotes_2025_10_06.parquet,True
PMAX,2025-10-13,100.77,PMAX_2025-10-13_100.77,PMAX_quotes_2025_10_13.parquet,True
PMCB,2025-09-08,33.04,PMCB_2025-09-08_33.04,PMCB_quotes_2025_09_08.parquet,True
