ticker,date,size_bytes,mtime
AIMD,2024-03-04,6396745,1763791227.803084
AIMD,2024-03-08,15298049,1763791254.187675
AIMD,2024-05-23,555829,1763791256.0335865
AIMD,2024-06-14,5140091,1763791265.4378304
AIMD,2024-07-03,314920,1763791266.9737375
AIP,2021-10-29,578420,1763791269.1222346
AIP,2024-05-03,527652,1763791270.8495655
AIR,2020-03-19,1132820,1763791273.374477
AIRE,2023-10-26,600503,1763791275.3146007
AIRE,2023-11-06,1370237,1763791277.9184747
AIRE,2023-11-13,2848634,1763791283.1858394
AIRE,2023-11-14,14016962,1763791296.4259703
AIRE,2023-11-16,4947090,1763791299.503275
AIRE,2023-12-20,402553,1763791300.8860383
AIRE,2024-02-26,1508553,1763791302.6005902
AIRE,2024-03-08,6473313,1763791306.5819924
AIRE,2024-04-24,4331672,1763791309.6543455
AIRE,2024-04-25,12997817,1763791319.316777
AIRE,2024-05-07,4890162,1763791325.0950384
AIRE,2024-12-19,234917,1763791326.4048047
AIRE,2024-12-26,22958131,1763791352.157961
AIRG,2021-01-19,614119,1763791353.728035
AIRJ,2024-05-28,299624,1763791354.959101
AIRJ,2024-09-13,193161,1763791356.3176978
AIRJ,2024-09-16,211580,1763791357.6745856
AIRJW,2024-05-28,86576,1763791359.1295226
AIRJW,2024-06-04,76742,1763791360.3818262
AIRJW,2024-12-13,25194,1763791361.586501
AIRJW,2024-12-16,59632,1763791362.7199583
AIRJW,2024-12-18,72761,1763791363.9037716
AIRS,2022-08-12,469345,1763791365.4579823
AIRS,2023-05-12,740988,1763791367.090037
AIRT,2020-12-24,1371841,1763791368.9724574
AIRT,2020-12-31,517284,1763791370.5471256
AIRT,2021-02-01,102103,1763791371.7175415
AIRT,2021-02-08,314555,1763791373.0469398
AIRT,2024-11-13,113502,1763791374.2507677
AISP,2024-01-03,3965788,1763791378.7121334
AISP,2024-03-05,35066027,1763791421.5376573
AISP,2024-03-06,55298097,1763791479.138801
AISP,2024-03-13,2731799,1763791481.5802732
AISP,2024-06-11,18938171,1763791492.6054394
AISP,2024-08-16,4059187,1763791498.6797109
AISP,2024-11-13,1759865,1763791501.6792455
AISP,2024-12-18,2010099,1763791505.4170327
AISP,2024-12-19,4458149,1763791512.0557055
AISP,2024-12-23,2756374,1763791515.2698846
AISPW,2024-03-15,252389,1763791516.580593
AISPW,2024-03-18,419568,1763791517.9883695
AISPW,2024-04-03,158491,1763791519.4812317
AISPW,2024-12-19,198778,1763791520.8253074
AISPW,2024-12-23,140718,1763791522.3975756
AISPW,2024-12-30,156540,1763791523.6543415
AISPW,2024-12-31,184042,1763791525.9934459
AIXI,2024-07-16,84543,1763791527.1374826
AIXI,2024-08-19,204677,1763791528.339752
AIXI,2024-08-20,492375,1763791529.7965937
AIXI,2024-08-23,561397,1763791531.2885222
AIXI,2024-08-26,554467,1763791533.7332358
AIXI,2024-09-24,185935,1763791536.1868682
AKA,2022-11-11,290233,1763791537.5860376
AKA,2023-03-17,437731,1763791539.3847282
AKA,2023-04-19,1218493,1763791541.8566132
AKA,2023-04-24,367596,1763791543.3624809
AKA,2023-10-16,163903,1763791544.6072996
AKA,2024-05-01,62234,1763791545.7653208
AKA,2024-05-13,122554,1763791547.007867
AKA,2024-09-04,113371,1763791548.223892
AKAN,2022-03-16,4235262,1763791556.242047
AKAN,2022-03-21,1094027,1763791558.970218
AKAN,2022-06-14,154556,1763791560.3189044
AKAN,2022-06-16,950557,1763791562.9008067
AKAN,2022-07-12,3462683,1763791568.7027411
AKAN,2022-08-09,2274150,1763791573.1650655
AKAN,2022-12-28,65889,1763791574.2904556
AKAN,2023-01-20,1312486,1763791577.2166095
AKAN,2023-01-26,6279185,1763791587.1044357
AKAN,2023-01-27,11697209,1763791604.5217245
AKAN,2023-01-31,2267241,1763791609.6958027
AKAN,2023-02-10,1020337,1763791612.043233
AKAN,2023-04-10,88436,1763791613.2094648
AKAN,2023-04-14,239787,1763791614.5885928
AKAN,2023-05-03,9061779,1763791629.0276468
AKAN,2023-05-15,268219,1763791630.5623548
AKAN,2023-08-30,317518,1763791632.0766504
AKAN,2023-09-11,660033,1763791633.9769645
AKAN,2023-10-12,142225,1763791635.2179139
AKAN,2024-02-02,1355529,1763791637.8006287
AKAN,2024-02-08,137264,1763791639.1209447
AKAN,2024-03-28,5628130,1763791649.1927857
AKAN,2024-04-11,2321813,1763791653.3217263
AKAN,2024-05-01,7405114,1763791663.0151508
AKAN,2024-05-16,2628586,1763791665.8591523
AKAN,2024-05-17,20513196,1763791683.6078587
AKAN,2024-05-24,14718052,1763791691.2847118
AKAN,2024-08-02,6226312,1763791695.1376014
AKAN,2024-10-18,6149352,1763791698.986717
AKBA,2020-03-19,1179465,1763791700.6364336
AKBA,2020-05-05,4255875,1763791705.403551
AKBA,2023-05-22,939531,1763791707.2145545
AKBA,2024-03-15,1385833,1763791709.883334
AKR,2020-11-09,1085290,1763791711.5797663
AKRO,2020-03-31,493102,1763791713.1683228
AKRO,2020-07-01,1645486,1763791716.1242142
AKRO,2022-09-13,19494586,1763791738.5824413
AKRO,2024-03-04,6273122,1763791743.0707362
AKTX,2020-01-10,470655,1763791744.5705695
AKTX,2021-04-12,715017,1763791746.1994624
AKTX,2024-06-11,51663,1763791747.505239
AKTX,2024-07-01,30592,1763791748.581701
AKTX,2024-11-01,25854,1763791749.7165866
AL,2020-03-19,4750842,1763791756.775684
AL,2020-03-20,4925085,1763791763.972268
AL,2020-03-24,3498389,1763791769.2812986
AL,2020-03-25,4440155,1763791775.2135184
ALAB,2024-11-05,13435187,1763791787.6318636
ALAR,2023-04-04,165171,1763791789.1648614
ALAR,2023-05-26,2167272,1763791793.4857378
ALAR,2023-08-28,153548,1763791794.9101565
ALAR,2023-08-30,138247,1763791796.1225424
ALAR,2024-10-16,838172,1763791797.639917
ALBT,2022-12-12,86184,1763791798.770723
ALBT,2022-12-29,121866,1763791799.9242048
ALBT,2023-01-18,225113,1763791801.128571
ALBT,2023-03-06,2012805,1763791802.806493
ALBT,2023-10-18,118396,1763791803.9865422
ALBT,2024-05-28,171608,1763791805.147544
ALBT,2024-06-03,12982806,1763791811.8978553
ALBT,2024-07-31,214914,1763791813.1940756
ALBT,2024-08-14,19221924,1763791828.0424185
ALBT,2024-10-21,524734,1763791829.8150206
ALBT,2024-10-28,9939028,1763791842.0880373
ALBT,2024-11-05,13553791,1763791863.989651
ALBT,2024-12-06,17530994,1763791874.707345
ALBT,2024-12-19,212251,1763791876.0376744
ALCYW,2023-10-23,14631,1763791877.0982392
ALCYW,2023-12-06,16317,1763791878.175518
ALDX,2020-03-13,234790,1763791879.4320266
ALDX,2020-03-17,373922,1763791880.764102
ALDX,2020-04-14,352897,1763791882.0605936
ALDX,2020-05-12,613025,1763791883.4923024
ALDX,2021-04-27,19411455,1763791894.2218776
ALDX,2023-11-01,10230016,1763791900.300218
ALDX,2024-08-08,1302737,1763791902.003371
ALEC,2021-07-02,14975752,1763791910.9581826
ALEC,2023-08-04,970402,1763791912.6332588
ALF,2021-05-06,9505491,1763791917.8927326
ALF,2021-05-10,6499183,1763791921.6530983
ALF,2021-06-15,32908946,1763791939.1728666
ALF,2021-06-16,45336496,1763792002.6281352
ALF,2021-06-18,12251817,1763792010.8210888
ALF,2021-06-22,41368800,1763792035.087
ALF,2021-06-25,22542652,1763792047.754243
ALF,2021-06-28,26752293,1763792084.5559163
ALF,2021-07-07,7459389,1763792096.774908
ALF,2021-07-19,3985177,1763792103.2601533
ALF,2021-08-17,10083393,1763792118.971043
ALF,2024-08-01,14117,1763792120.0888343
ALGN,2020-10-22,5525497,1763792129.0041442
ALGN,2023-02-02,6189287,1763792139.9879584
ALGS,2020-12-23,256720,1763792141.4729998
ALGS,2023-01-06,614024,1763792143.5116131
ALGS,2023-01-17,677861,1763792145.3302102
ALGS,2023-11-01,81950,1763792146.487031
ALGS,2024-09-09,402769,1763792148.246056
ALGS,2024-10-24,292536,1763792149.7440307
ALGS,2024-11-11,1512883,1763792152.689249
ALGT,2020-03-24,653485,1763792154.8356352
ALK,2020-03-24,4946995,1763792162.6571224
ALLO,2020-05-14,4026163,1763792169.5213528
ALLR,2021-12-22,222223,1763792171.297854
ALLR,2022-03-21,190744,1763792172.742057
ALLR,2022-05-20,175228,1763792174.121151
ALLR,2022-05-27,658793,1763792176.880571
ALLR,2022-07-27,196358,1763792178.3035514
ALLR,2022-08-18,1209093,1763792180.6889167
ALLR,2022-11-02,107227,1763792181.888223
ALLR,2022-12-16,2999205,1763792184.9038968
ALLR,2022-12-29,423028,1763792186.4015627
ALLR,2022-12-30,1132542,1763792188.39339
ALLR,2023-01-23,3551184,1763792191.9364107
ALLR,2023-03-20,3705373,1763792195.9583745
ALLR,2023-04-03,361203,1763792197.2421093
ALLR,2023-04-14,3866111,1763792199.883568
ALLR,2023-04-18,12091740,1763792206.1570804
ALLR,2023-06-12,612388,1763792207.624046
ALLR,2023-07-05,5967819,1763792211.0053637
ALLR,2023-07-31,4087720,1763792213.8128057
ALLR,2023-12-05,8397207,1763792218.4851525
ALLR,2024-04-12,7266458,1763792222.7537663
ALLR,2024-05-02,21610947,1763792244.6714566
ALLR,2024-07-23,2942386,1763792247.1731317
ALLR,2024-07-24,7361221,1763792251.4593594
ALLR,2024-09-13,1307842,1763792253.1272378
ALLR,2024-10-22,1705331,1763792254.7936702
ALLR,2024-12-19,561120,1763792256.202118
ALLT,2020-02-04,711391,1763792258.048662
ALMU,2023-02-22,9942,1763792259.120263
ALMU,2023-03-20,10886,1763792260.194834
ALMU,2023-06-06,11645,1763792261.2715948
ALMU,2024-01-04,10451,1763792262.3328784
ALMU,2024-05-14,40077,1763792263.4166732
ALMU,2024-12-11,13624,1763792264.4876487
ALMU,2024-12-13,31778,1763792265.5853243
ALMU,2024-12-16,51828,1763792266.6778445
ALMU,2024-12-17,58250,1763792267.7686813
ALNY,2020-03-16,2097711,1763792272.6652353
ALNY,2022-08-03,5059146,1763792282.9090247
ALNY,2024-06-24,6744072,1763792294.2153087
ALPS,2023-04-11,216602,1763792295.6092098
ALT,2020-02-28,4681890,1763792302.9425
ALT,2020-03-11,1117611,1763792305.3367403
ALT,2020-05-14,5801884,1763792315.5343819
ALT,2020-05-20,3079297,1763792320.371799
ALT,2020-05-26,8234534,1763792326.0576346
ALT,2020-07-08,5269232,1763792329.625471
ALT,2020-07-09,18004569,1763792348.5821147
ALT,2020-07-14,9450629,1763792362.5413086
ALT,2021-06-16,6768434,1763792373.977088
ALT,2022-06-09,2257412,1763792378.473597
ALT,2022-08-12,3182861,1763792384.5334103
ALT,2023-12-01,20541154,1763792425.4317791
ALT,2023-12-04,27585076,1763792465.692811
ALT,2023-12-06,12968992,1763792483.500316
ALT,2024-02-26,5691789,1763792487.1981728
ALT,2024-06-24,6919302,1763792491.3011148
ALT,2024-11-12,6032564,1763792495.0051534
ALTG,2020-03-23,302970,1763792496.341741
ALTG,2020-05-15,301415,1763792497.597457
ALTI,2023-01-25,1222459,1763792499.1595533
ALTI,2023-06-02,173961,1763792500.475776
ALTI,2024-01-25,179714,1763792501.7613933
ALTS,2024-08-09,93916,1763792502.9257698
ALTS,2024-08-16,523110,1763792504.2477982
ALTS,2024-08-19,1305537,1763792505.9736605
ALUR,2024-04-04,14764324,1763792513.203894
ALUR,2024-06-20,13737801,1763792520.2650297
ALUR,2024-08-29,186623,1763792521.608055
ALUR,2024-09-06,570248,1763792523.4653585
ALVOW,2022-10-24,11791,1763792525.5305214
ALVOW,2022-12-12,14897,1763792526.6305883
ALVOW,2022-12-16,23535,1763792527.7287254
ALVOW,2022-12-22,19021,1763792528.830957
ALVOW,2023-01-09,37312,1763792529.9127686
ALVOW,2023-02-27,37035,1763792531.2820907
ALVOW,2023-03-10,22295,1763792532.3935316
ALVOW,2023-06-15,25758,1763792533.645134
ALVOW,2023-06-20,11430,1763792534.7374973
ALVOW,2023-06-30,40418,1763792535.8591151
ALVOW,2023-07-27,13768,1763792536.9401305
ALVOW,2023-11-24,13552,1763792538.0680432
ALVOW,2024-01-19,24672,1763792539.177502
ALVOW,2024-02-26,51749,1763792540.3264828
ALVOW,2024-04-12,20179,1763792541.3955126
ALVOW,2024-06-20,12437,1763792542.516831
ALVOW,2024-08-15,26272,1763792543.6007192
ALXO,2020-08-05,102220,1763792544.7765489
ALXO,2020-11-17,284178,1763792546.2456806
ALXO,2020-12-10,859159,1763792548.5494826
ALXO,2023-10-03,15304045,1763792571.5435452
ALXO,2023-10-06,3322545,1763792578.4863682
ALXO,2023-12-08,1722962,1763792582.1966617
ALZN,2021-06-28,1806573,1763792585.8336394
ALZN,2021-07-23,8249565,1763792598.3875582
ALZN,2021-07-28,2373651,1763792602.6922452
ALZN,2021-09-30,8134935,1763792613.679984
ALZN,2021-11-05,17761527,1763792625.8220675
ALZN,2021-12-14,7640847,1763792630.3367915
ALZN,2022-03-22,1694582,1763792632.2019992
ALZN,2024-03-05,147892,1763792633.430989
ALZN,2024-05-14,85128,1763792634.6153865
ALZN,2024-08-19,27887553,1763792677.123007
AMC,2020-03-19,3643990,1763792682.6461852
AMC,2020-04-06,3725522,1763792688.1382196
AMC,2020-04-17,9007131,1763792695.5977254
AMC,2020-04-28,6983471,1763792698.8322828
AMC,2020-04-29,11786359,1763792703.9680595
AMC,2020-05-11,19726368,1763792713.3127642
AMC,2020-11-09,18980219,1763792721.9454508
AMC,2020-11-24,12558800,1763792727.703856
AMC,2021-01-19,19569648,1763792737.1973917
AMC,2021-01-25,64950240,1763792768.0323935
AMC,2021-01-27,336180300,1763793053.852919
AMC,2021-01-29,337802817,1763793254.5391774
AMC,2021-02-01,357286589,1763793487.3855717
AMC,2021-05-13,84691576,1763793532.0696783
AMC,2021-05-27,263955880,1763793755.890309
AMC,2021-05-28,367065336,1763794104.5417502
AMC,2021-06-02,396046723,1763794460.211107
AMC,2021-08-24,98383088,1763794623.0782118
AMC,2022-03-28,73051710,1763794664.225633
AMC,2022-05-12,40116706,1763794684.263758
AMC,2023-02-27,21805484,1763794695.2567308
AMC,2023-07-24,47691244,1763794719.1281579
AMC,2024-05-13,67035968,1763794753.097757
AMC,2024-05-14,198730739,1763794872.033615
AMC,2024-06-03,29358236,1763794886.7512455
AMCX,2021-02-26,2563783,1763794888.9656572
AMCX,2023-02-17,2418888,1763794890.9797173
AMIX,2024-02-16,79936,1763794892.1331224
AMIX,2024-03-14,193040,1763794893.3047633
AMIX,2024-07-03,3090324,1763794895.6974845
AMIX,2024-07-15,17444107,1763794904.840429
AMIX,2024-07-17,5677303,1763794908.2801688
AMIX,2024-07-19,7468374,1763794912.2767348
AMIX,2024-08-30,454522,1763794913.6344123
AMIX,2024-10-28,17975308,1763794922.7845013
AMIX,2024-10-31,6170518,1763794926.5148995
AMIX,2024-12-30,4951295,1763794929.6849346
AMLX,2022-06-03,6919265,1763794938.294783
AMLX,2022-09-08,6815995,1763794944.9375083
AMLX,2024-10-18,2517109,1763794947.7995727
AMOD,2024-12-19,106218,1763794949.0134342
AMOD,2024-12-20,176275,1763794950.2588449
AMPG,2024-11-22,179596,1763794951.455153
AMPG,2024-12-11,23970038,1763794964.450222
AMPG,2024-12-12,34798391,1763794984.8265905
AMPG,2024-12-13,18905348,1763795000.3013003
AMPG,2024-12-24,5669922,1763795004.4725554
AMPG,2024-12-26,4743971,1763795007.6618848
AMPGW,2021-02-18,39451,1763795008.7771358
AMPGW,2021-02-19,37301,1763795009.9254181
AMPGW,2021-02-23,27902,1763795011.0520787
AMPGW,2021-03-01,16280,1763795012.1327589
AMPGW,2021-03-05,19883,1763795013.2067802
AMPGW,2021-03-08,32183,1763795014.3150537
AMPGW,2021-03-12,36086,1763795015.4296896
AMPGW,2021-03-29,40684,1763795016.5419717
AMPGW,2021-05-13,11827,1763795017.6449451
AMPGW,2021-07-28,12815,1763795018.753118
AMPGW,2021-08-26,11179,1763795019.8317797
AMPGW,2021-11-19,22523,1763795020.9483118
AMPGW,2021-11-24,14178,1763795022.101089
AMPGW,2021-12-10,10873,1763795023.24804
AMPGW,2022-01-03,11505,1763795024.8603828
AMPGW,2022-03-10,14637,1763795026.0589886
AMPGW,2022-03-28,11389,1763795027.2099612
AMPGW,2022-04-18,10308,1763795028.3350456
AMPGW,2024-12-24,31269,1763795029.5359192
AMPGW,2024-12-26,44442,1763795030.7806256
AMPGW,2024-12-27,60708,1763795032.0302954
AMPX,2022-09-16,4183532,1763795034.8127525
AMPX,2022-09-20,9964551,1763795040.0391014
AMPX,2022-09-22,4398182,1763795042.9501915
AMPX,2022-09-23,6749246,1763795047.2454677
AMPX,2022-10-19,4964462,1763795053.4551315
AMPX,2022-10-21,6141021,1763795060.1856842
AMPX,2023-03-23,1044568,1763795061.9398558
AMPX,2023-09-18,1363211,1763795063.8961692
AMPX,2023-11-10,396227,1763795065.313267
AMPX,2024-09-23,969820,1763795067.1632922
AMPX,2024-11-08,1373144,1763795069.1221983
AMPX,2024-11-11,2791173,1763795072.0371468
AMPY,2020-04-29,740460,1763795073.529958
AMPY,2020-06-04,598815,1763795075.1948018
AMPY,2020-06-15,485553,1763795076.7228935
AMPY,2020-07-15,432685,1763795078.2208574
AMPY,2020-07-22,1114423,1763795080.1530087
AMPY,2020-09-29,836881,1763795082.0104263
AMPY,2021-01-12,736585,1763795083.6257355
AMRC,2024-05-08,1657436,1763795085.8238719
AMRK,2020-03-26,45186,1763795087.1784494
AMRN,2020-04-01,18739413,1763795112.0564625
AMRN,2024-01-10,1757818,1763795114.238599
AMRX,2020-05-11,3244856,1763795116.8009615
AMSC,2021-06-04,2520006,1763795119.2424707
AMSC,2023-07-28,2514254,1763795122.5085485
AMSC,2023-08-01,22117403,1763795134.87033
AMSC,2024-01-25,4829390,1763795137.9608397
AMSC,2024-05-30,2124075,1763795139.9088552
AMST,2021-01-29,736768,1763795141.3158677
AMST,2021-02-16,155572,1763795142.4914498
AMST,2021-06-10,4891392,1763795145.4668596
AMST,2021-06-11,12968295,1763795153.438015
AMST,2021-06-29,1526075,1763795156.6194553
AMST,2022-05-10,45775,1763795157.7375257
AMST,2022-08-23,77354,1763795158.9395142
AMST,2022-12-12,197597,1763795160.3003821
AMST,2022-12-13,755441,1763795162.149252
AMST,2023-01-19,2192619,1763795164.7782779
AMST,2023-01-26,313032,1763795166.0875137
AMST,2023-01-27,564672,1763795167.60359
AMST,2023-02-14,10920254,1763795174.726611
AMST,2023-04-03,1262178,1763795176.5089886
AMST,2023-04-06,539726,1763795177.887712
AMST,2023-04-13,1175515,1763795179.5222805
AMST,2023-12-21,57108,1763795180.6439846
AMST,2024-04-24,18700418,1763795212.6115215
AMST,2024-08-12,109925,1763795213.9352782
AMST,2024-12-02,201747,1763795215.1518521
AMTD,2022-02-23,2342070,1763795218.5714064
AMTD,2022-07-22,2005274,1763795221.6757457
AMTD,2022-07-28,3043765,1763795226.2049077
AMTD,2022-07-29,5526385,1763795233.6756024
AMTD,2022-08-01,8082811,1763795245.0845025
AMTD,2022-08-02,51745161,1763795316.2399795
AMTD,2022-08-03,66539417,1763795362.026345
AMTD,2022-08-05,13016851,1763795368.653675
AMTD,2022-08-16,13327219,1763795387.8000293
AMTD,2022-09-14,8272184,1763795401.153536
AMTD,2023-01-05,4177232,1763795407.4177358
AMTX,2020-01-28,150616,1763795408.6722867
AMTX,2020-03-20,1297752,1763795410.8367808
AMTX,2020-05-01,5561777,1763795415.4816613
AMTX,2020-07-27,161165,1763795416.802377
AMTX,2020-07-30,212620,1763795418.0484118
AMTX,2020-08-03,461036,1763795419.4668126
AMTX,2020-08-05,457308,1763795420.8918962
AMTX,2020-08-06,1046662,1763795422.489725
AMTX,2020-08-11,1251249,1763795424.1636765
AMTX,2020-08-12,4377615,1763795427.3726346
AMTX,2020-09-01,4624405,1763795430.7645068
AMTX,2020-12-03,2692423,1763795433.059386
AMTX,2020-12-22,9490047,1763795439.1782868
AMTX,2021-01-25,14646759,1763795447.3921354
AMTX,2021-03-01,11915999,1763795454.6229832
AMTX,2021-03-02,15130615,1763795464.8621511
AMTX,2021-03-09,1829983,1763795466.8255184
AMTX,2023-05-19,2600797,1763795469.0172164
AMTX,2023-05-22,3249705,1763795473.711303
AMTX,2024-03-21,6266975,1763795484.1980135
AMTX,2024-03-22,10021719,1763795500.1282256
AMTX,2024-11-12,1540334,1763795502.5601878
AMWD,2020-03-24,353012,1763795504.0222535
AMWL,2024-02-15,935314,1763795505.7540295
AMWL,2024-07-02,2570109,1763795508.332362
AMWL,2024-07-11,737683,1763795510.004557
AMWL,2024-08-01,898024,1763795511.7369676
ANAB,2020-10-14,1296409,1763795513.376932
ANEB,2022-06-22,17131,1763795514.4998493
ANEB,2022-10-25,30745,1763795515.6159947
ANEB,2022-12-05,32548,1763795516.7044923
ANEB,2022-12-19,29354,1763795517.8068113
ANEB,2023-09-12,69875,1763795518.9525766
ANEB,2023-10-17,114290,1763795520.1380763
ANEB,2023-12-21,56269,1763795521.2677612
ANEB,2024-06-21,27634,1763795522.3637142
ANEB,2024-09-20,38494,1763795523.4959013
ANEB,2024-12-23,218785,1763795524.734957
ANEB,2024-12-24,227188,1763795526.0256567
ANF,2023-05-24,7324852,1763795531.7895303
ANGH,2022-02-07,3044004,1763795537.2539084
ANGH,2022-02-10,806496,1763795539.484456
ANGH,2022-02-17,8901836,1763795553.6260405
ANGH,2022-02-25,1404799,1763795556.8020022
ANGH,2022-04-05,2523804,1763795561.5014117
ANGH,2022-07-27,658324,1763795563.7642407
ANGH,2023-03-07,131926,1763795565.0751026
ANGH,2023-05-02,946136,1763795567.2275493
ANGH,2023-11-20,91235,1763795568.4374895
ANGH,2023-11-21,11930100,1763795586.788057
ANGH,2024-03-20,1867935,1763795590.1729157
ANGH,2024-03-21,2294439,1763795595.1001365
ANGHW,2022-02-07,747898,1763795597.1096735
ANGHW,2022-02-17,777041,1763795598.9303439
ANGI,2024-08-07,1057313,1763795602.2383494
ANGO,2024-12-09,2172107,1763795606.614931
ANIP,2020-03-17,321613,1763795608.2260523
ANIP,2021-11-01,2609272,1763795613.2190518
ANIP,2023-05-08,397017,1763795615.1844757
ANIX,2020-06-30,238745,1763795616.5956347
ANIX,2020-12-10,3739186,1763795622.869892
ANIX,2021-03-12,2223665,1763795626.7415004
ANL,2024-04-08,384864,1763795628.749022
ANL,2024-09-04,78455,1763795629.9517913
ANL,2024-11-08,72695,1763795631.1579611
ANNA,2024-12-20,36220,1763795632.2454216
ANNX,2023-05-26,3075370,1763795637.0998213
ANNX,2023-12-21,3991787,1763795641.2285378
ANNX,2024-03-13,1585418,1763795644.6615624
ANNX,2024-06-04,13584416,1763795657.005638
ANTX,2022-05-16,312617,1763795658.381607
ANTX,2022-05-26,172037,1763795659.569055
ANTX,2022-08-12,226598,1763795660.818854
ANTX,2022-09-27,129040,1763795662.0173504
ANTX,2023-05-16,84846,1763795663.184513
ANVS,2020-02-13,307374,1763795664.4447255
ANVS,2020-03-24,37213,1763795665.5277567
ANVS,2020-04-03,28189,1763795666.6326137
ANVS,2020-05-18,112300,1763795667.828998
ANVS,2020-06-16,792913,1763795669.177779
ANVS,2020-07-07,14179315,1763795675.6401825
ANVS,2021-02-02,668560,1763795677.100986
ANVS,2021-02-04,1914892,1763795678.7677877
ANVS,2021-02-17,585350,1763795680.1255977
ANVS,2021-03-16,1248938,1763795681.6368618
ANVS,2021-05-21,25003706,1763795704.7689962
ANVS,2021-06-01,909453,1763795706.275951
