ticker,date,momentum_pct_str,source_folder,dest_dir
VSTA,2025-04-08,33.89,VSTA_trades_2025_04_08.parquet,VSTA_2025-04-08_33.89
VSTD,2025-09-12,82.17,VSTD_trades_2025_09_12.parquet,VSTD_2025-09-12_82.17
VTSI,2025-05-13,47.90,VTSI_trades_2025_05_13.parquet,VTSI_2025-05-13_47.90
VTVT,2025-03-17,81.75,VTVT_trades_2025_03_17.parquet,VTVT_2025-03-17_81.75
VTYX,2025-05-22,30.07,VTYX_trades_2025_05_22.parquet,VTYX_2025-05-22_30.07
VTYX,2025-10-23,102.59,VTYX_trades_2025_10_23.parquet,VTYX_2025-10-23_102.59
VUZI,2025-01-06,31.85,VUZI_trades_2025_01_06.parquet,VUZI_2025-01-06_31.85
VUZI,2025-09-22,34.63,VUZI_trades_2025_09_22.parquet,VUZI_2025-09-22_34.63
VVOS,2025-07-01,48.10,VVOS_trades_2025_07_01.parquet,VVOS_2025-07-01_48.10
VVOS,2025-08-01,31.41,VVOS_trades_2025_08_01.parquet,VVOS_2025-08-01_31.41
VVPR,2025-03-21,92.23,VVPR_trades_2025_03_21.parquet,VVPR_2025-03-21_92.23
VVPR,2025-03-24,238.76,VVPR_trades_2025_03_24.parquet,VVPR_2025-03-24_238.76
VVPR,2025-03-26,143.36,VVPR_trades_2025_03_26.parquet,VVPR_2025-03-26_143.36
VVPR,2025-03-27,59.33,VVPR_trades_2025_03_27.parquet,VVPR_2025-03-27_59.33
VVPR,2025-05-28,40.56,VVPR_trades_2025_05_28.parquet,VVPR_2025-05-28_40.56
VVPR,2025-05-29,30.40,VVPR_trades_2025_05_29.parquet,VVPR_2025-05-29_30.40
VVPR,2025-06-04,38.25,VVPR_trades_2025_06_04.parquet,VVPR_2025-06-04_38.25
VVPR,2025-08-08,47.41,VVPR_trades_2025_08_08.parquet,VVPR_2025-08-08_47.41
VWAV,2025-07-28,435.74,VWAV_trades_2025_07_28.parquet,VWAV_2025-07-28_435.74
VWAV,2025-07-30,53.43,VWAV_trades_2025_07_30.parquet,VWAV_2025-07-30_53.43
VWAVW,2025-10-17,88.57,VWAVW_trades_2025_10_17.parquet,VWAVW_2025-10-17_88.57
VWAVW,2025-10-20,54.05,VWAVW_trades_2025_10_20.parquet,VWAVW_2025-10-20_54.05
VWAVW,2025-10-22,72.44,VWAVW_trades_2025_10_22.parquet,VWAVW_2025-10-22_72.44
VWAVW,2025-10-27,37.87,VWAVW_trades_2025_10_27.parquet,VWAVW_2025-10-27_37.87
VWAVW,2025-10-31,31.62,VWAVW_trades_2025_10_31.parquet,VWAVW_2025-10-31_31.62
VYGR,2025-06-02,36.13,VYGR_trades_2025_06_02.parquet,VYGR_2025-06-02_36.13
VYNE,2025-06-25,50.00,VYNE_trades_2025_06_25.parquet,VYNE_2025-06-25_50.00
VYNE,2025-07-23,33.04,VYNE_trades_2025_07_23.parquet,VYNE_2025-07-23_33.04
W,2025-04-09,30.41,W_trades_2025_04_09.parquet,W_2025-04-09_30.41
WAFU,2025-02-25,318.43,WAFU_trades_2025_02_25.parquet,WAFU_2025-02-25_318.43
WAFU,2025-09-08,129.05,WAFU_trades_2025_09_08.parquet,WAFU_2025-09-08_129.05
WAI,2025-06-23,36.97,WAI_trades_2025_06_23.parquet,WAI_2025-06-23_36.97
WAI,2025-06-26,69.23,WAI_trades_2025_06_26.parquet,WAI_2025-06-26_69.23
WAI,2025-07-25,79.87,WAI_trades_2025_07_25.parquet,WAI_2025-07-25_79.87
WAI,2025-07-30,34.42,WAI_trades_2025_07_30.parquet,WAI_2025-07-30_34.42
WAI,2025-08-27,227.14,WAI_trades_2025_08_27.parquet,WAI_2025-08-27_227.14
WAI,2025-08-28,62.64,WAI_trades_2025_08_28.parquet,WAI_2025-08-28_62.64
WAI,2025-09-11,31.20,WAI_trades_2025_09_11.parquet,WAI_2025-09-11_31.20
WAI,2025-09-26,59.18,WAI_trades_2025_09_26.parquet,WAI_2025-09-26_59.18
WAI,2025-10-10,43.79,WAI_trades_2025_10_10.parquet,WAI_2025-10-10_43.79
WATT,2025-01-06,83.42,WATT_trades_2025_01_06.parquet,WATT_2025-01-06_83.42
WATT,2025-07-18,30.60,WATT_trades_2025_07_18.parquet,WATT_2025-07-18_30.60
WATT,2025-09-08,36.49,WATT_trades_2025_09_08.parquet,WATT_2025-09-08_36.49
WATT,2025-10-15,30.09,WATT_trades_2025_10_15.parquet,WATT_2025-10-15_30.09
WATT,2025-10-16,63.03,WATT_trades_2025_10_16.parquet,WATT_2025-10-16_63.03
WBD,2025-09-11,37.48,WBD_trades_2025_09_11.parquet,WBD_2025-09-11_37.48
WBTN,2025-08-13,97.12,WBTN_trades_2025_08_13.parquet,WBTN_2025-08-13_97.12
WBTN,2025-09-16,42.51,WBTN_trades_2025_09_16.parquet,WBTN_2025-09-16_42.51
WBUY,2025-05-08,11236.03,WBUY_trades_2025_05_08.parquet,WBUY_2025-05-08_11236.03
WBUY,2025-05-09,305.75,WBUY_trades_2025_05_09.parquet,WBUY_2025-05-09_305.75
WBUY,2025-06-06,116.08,WBUY_trades_2025_06_06.parquet,WBUY_2025-06-06_116.08
WBUY,2025-06-30,73.71,WBUY_trades_2025_06_30.parquet,WBUY_2025-06-30_73.71
WCT,2025-01-03,35.92,WCT_trades_2025_01_03.parquet,WCT_2025-01-03_35.92
WCT,2025-03-06,31.81,WCT_trades_2025_03_06.parquet,WCT_2025-03-06_31.81
WDH,2025-07-17,34.48,WDH_trades_2025_07_17.parquet,WDH_2025-07-17_34.48
WETH,2025-08-25,31.05,WETH_trades_2025_08_25.parquet,WETH_2025-08-25_31.05
WETH,2025-10-07,36.15,WETH_trades_2025_10_07.parquet,WETH_2025-10-07_36.15
WETO,2025-05-29,116.84,WETO_trades_2025_05_29.parquet,WETO_2025-05-29_116.84
WETO,2025-07-01,87.44,WETO_trades_2025_07_01.parquet,WETO_2025-07-01_87.44
WFF,2025-03-28,47.20,WFF_trades_2025_03_28.parquet,WFF_2025-03-28_47.20
WFF,2025-05-20,37.67,WFF_trades_2025_05_20.parquet,WFF_2025-05-20_37.67
WFF,2025-06-23,71.87,WFF_trades_2025_06_23.parquet,WFF_2025-06-23_71.87
WFF,2025-06-24,158.68,WFF_trades_2025_06_24.parquet,WFF_2025-06-24_158.68
WFF,2025-06-27,340.66,WFF_trades_2025_06_27.parquet,WFF_2025-06-27_340.66
WFF,2025-08-06,39.36,WFF_trades_2025_08_06.parquet,WFF_2025-08-06_39.36
WFF,2025-09-11,33.19,WFF_trades_2025_09_11.parquet,WFF_2025-09-11_33.19
WGRX,2025-04-14,43.25,WGRX_trades_2025_04_14.parquet,WGRX_2025-04-14_43.25
WGRX,2025-05-08,62.96,WGRX_trades_2025_05_08.parquet,WGRX_2025-05-08_62.96
WGRX,2025-05-15,45.25,WGRX_trades_2025_05_15.parquet,WGRX_2025-05-15_45.25
WGRX,2025-07-18,89.13,WGRX_trades_2025_07_18.parquet,WGRX_2025-07-18_89.13
WGRX,2025-08-18,77.11,WGRX_trades_2025_08_18.parquet,WGRX_2025-08-18_77.11
WGRX,2025-08-25,89.42,WGRX_trades_2025_08_25.parquet,WGRX_2025-08-25_89.42
WGRX,2025-10-24,262.37,WGRX_trades_2025_10_24.parquet,WGRX_2025-10-24_262.37
WGS,2025-02-18,49.21,WGS_trades_2025_02_18.parquet,WGS_2025-02-18_49.21
WHLR,2025-01-07,43.64,WHLR_trades_2025_01_07.parquet,WHLR_2025-01-07_43.64
WHLR,2025-01-16,104.25,WHLR_trades_2025_01_16.parquet,WHLR_2025-01-16_104.25
WHLR,2025-03-04,79.64,WHLR_trades_2025_03_04.parquet,WHLR_2025-03-04_79.64
WHLR,2025-03-07,54.29,WHLR_trades_2025_03_07.parquet,WHLR_2025-03-07_54.29
WHLR,2025-04-10,56.96,WHLR_trades_2025_04_10.parquet,WHLR_2025-04-10_56.96
WHLR,2025-04-25,44.35,WHLR_trades_2025_04_25.parquet,WHLR_2025-04-25_44.35
WHLR,2025-06-04,83.02,WHLR_trades_2025_06_04.parquet,WHLR_2025-06-04_83.02
WHLR,2025-06-20,193.86,WHLR_trades_2025_06_20.parquet,WHLR_2025-06-20_193.86
WHLR,2025-08-27,45.45,WHLR_trades_2025_08_27.parquet,WHLR_2025-08-27_45.45
WHLR,2025-08-28,31.13,WHLR_trades_2025_08_28.parquet,WHLR_2025-08-28_31.13
WHLR,2025-09-11,42.31,WHLR_trades_2025_09_11.parquet,WHLR_2025-09-11_42.31
WHWK,2025-10-16,79.52,WHWK_trades_2025_10_16.parquet,WHWK_2025-10-16_79.52
WIMI,2025-01-07,43.17,WIMI_trades_2025_01_07.parquet,WIMI_2025-01-07_43.17
WIMI,2025-01-27,35.92,WIMI_trades_2025_01_27.parquet,WIMI_2025-01-27_35.92
WIMI,2025-02-21,43.29,WIMI_trades_2025_02_21.parquet,WIMI_2025-02-21_43.29
WIMI,2025-04-16,78.82,WIMI_trades_2025_04_16.parquet,WIMI_2025-04-16_78.82
WIMI,2025-04-21,30.47,WIMI_trades_2025_04_21.parquet,WIMI_2025-04-21_30.47
WK,2025-08-01,33.07,WK_trades_2025_08_01.parquet,WK_2025-08-01_33.07
WKEY,2025-01-10,62.56,WKEY_trades_2025_01_10.parquet,WKEY_2025-01-10_62.56
WKEY,2025-01-21,44.02,WKEY_trades_2025_01_21.parquet,WKEY_2025-01-21_44.02
WKEY,2025-04-11,37.31,WKEY_trades_2025_04_11.parquet,WKEY_2025-04-11_37.31
WKEY,2025-10-14,31.10,WKEY_trades_2025_10_14.parquet,WKEY_2025-10-14_31.10
WKEY,2025-10-28,63.32,WKEY_trades_2025_10_28.parquet,WKEY_2025-10-28_63.32
WKEY,2025-10-29,30.31,WKEY_trades_2025_10_29.parquet,WKEY_2025-10-29_30.31
WKHS,2025-03-25,31.96,WKHS_trades_2025_03_25.parquet,WKHS_2025-03-25_31.96
WKHS,2025-07-07,37.93,WKHS_trades_2025_07_07.parquet,WKHS_2025-07-07_37.93
WKHS,2025-07-08,85.71,WKHS_trades_2025_07_08.parquet,WKHS_2025-07-08_85.71
WKHS,2025-07-09,43.54,WKHS_trades_2025_07_09.parquet,WKHS_2025-07-09_43.54
WKHS,2025-07-11,92.78,WKHS_trades_2025_07_11.parquet,WKHS_2025-07-11_92.78
WKHS,2025-07-16,31.46,WKHS_trades_2025_07_16.parquet,WKHS_2025-07-16_31.46
WKSP,2025-09-03,40.52,WKSP_trades_2025_09_03.parquet,WKSP_2025-09-03_40.52
WLACW,2025-09-16,536.00,WLACW_trades_2025_09_16.parquet,WLACW_2025-09-16_536.00
WLACW,2025-09-17,55.64,WLACW_trades_2025_09_17.parquet,WLACW_2025-09-17_55.64
WLACW,2025-09-18,46.41,WLACW_trades_2025_09_18.parquet,WLACW_2025-09-18_46.41
WLACW,2025-09-19,120.00,WLACW_trades_2025_09_19.parquet,WLACW_2025-09-19_120.00
WLACW,2025-09-25,33.57,WLACW_trades_2025_09_25.parquet,WLACW_2025-09-25_33.57
WLACW,2025-10-08,34.30,WLACW_trades_2025_10_08.parquet,WLACW_2025-10-08_34.30
WLACW,2025-10-14,33.00,WLACW_trades_2025_10_14.parquet,WLACW_2025-10-14_33.00
WLDN,2025-03-07,31.11,WLDN_trades_2025_03_07.parquet,WLDN_2025-03-07_31.11
WLDS,2025-01-31,56.67,WLDS_trades_2025_01_31.parquet,WLDS_2025-01-31_56.67
WLDS,2025-02-07,31.18,WLDS_trades_2025_02_07.parquet,WLDS_2025-02-07_31.18
WLDS,2025-03-17,33.59,WLDS_trades_2025_03_17.parquet,WLDS_2025-03-17_33.59
WLDS,2025-04-23,34.78,WLDS_trades_2025_04_23.parquet,WLDS_2025-04-23_34.78
WLDS,2025-04-29,78.33,WLDS_trades_2025_04_29.parquet,WLDS_2025-04-29_78.33
WLDS,2025-05-15,65.58,WLDS_trades_2025_05_15.parquet,WLDS_2025-05-15_65.58
WLDS,2025-06-24,53.52,WLDS_trades_2025_06_24.parquet,WLDS_2025-06-24_53.52
WLDS,2025-09-10,967.65,WLDS_trades_2025_09_10.parquet,WLDS_2025-09-10_967.65
WLDS,2025-09-11,93.05,WLDS_trades_2025_09_11.parquet,WLDS_2025-09-11_93.05
WLDS,2025-09-12,40.57,WLDS_trades_2025_09_12.parquet,WLDS_2025-09-12_40.57
WLDS,2025-09-19,43.01,WLDS_trades_2025_09_19.parquet,WLDS_2025-09-19_43.01
WLDSW,2025-01-14,46.17,WLDSW_trades_2025_01_14.parquet,WLDSW_2025-01-14_46.17
WLDSW,2025-01-31,86.81,WLDSW_trades_2025_01_31.parquet,WLDSW_2025-01-31_86.81
WLDSW,2025-02-07,283.58,WLDSW_trades_2025_02_07.parquet,WLDSW_2025-02-07_283.58
WLDSW,2025-02-13,428.02,WLDSW_trades_2025_02_13.parquet,WLDSW_2025-02-13_428.02
WLDSW,2025-02-18,44.00,WLDSW_trades_2025_02_18.parquet,WLDSW_2025-02-18_44.00
WLDSW,2025-02-19,50.00,WLDSW_trades_2025_02_19.parquet,WLDSW_2025-02-19_50.00
WLDSW,2025-02-21,47.06,WLDSW_trades_2025_02_21.parquet,WLDSW_2025-02-21_47.06
WLDSW,2025-03-04,37.70,WLDSW_trades_2025_03_04.parquet,WLDSW_2025-03-04_37.70
WLDSW,2025-03-05,34.84,WLDSW_trades_2025_03_05.parquet,WLDSW_2025-03-05_34.84
WLDSW,2025-03-12,54.73,WLDSW_trades_2025_03_12.parquet,WLDSW_2025-03-12_54.73
WLDSW,2025-03-17,534.71,WLDSW_trades_2025_03_17.parquet,WLDSW_2025-03-17_534.71
WLDSW,2025-04-09,32.45,WLDSW_trades_2025_04_09.parquet,WLDSW_2025-04-09_32.45
WLDSW,2025-05-20,33.33,WLDSW_trades_2025_05_20.parquet,WLDSW_2025-05-20_33.33
WLDSW,2025-06-12,43.75,WLDSW_trades_2025_06_12.parquet,WLDSW_2025-06-12_43.75
WLDSW,2025-06-18,42.45,WLDSW_trades_2025_06_18.parquet,WLDSW_2025-06-18_42.45
WLDSW,2025-08-07,69.23,WLDSW_trades_2025_08_07.parquet,WLDSW_2025-08-07_69.23
WLDSW,2025-08-21,125.00,WLDSW_trades_2025_08_21.parquet,WLDSW_2025-08-21_125.00
WLDSW,2025-09-05,38.00,WLDSW_trades_2025_09_05.parquet,WLDSW_2025-09-05_38.00
WLDSW,2025-09-10,63.39,WLDSW_trades_2025_09_10.parquet,WLDSW_2025-09-10_63.39
WLDSW,2025-09-11,109.14,WLDSW_trades_2025_09_11.parquet,WLDSW_2025-09-11_109.14
WLDSW,2025-09-16,32.04,WLDSW_trades_2025_09_16.parquet,WLDSW_2025-09-16_32.04
WLDSW,2025-09-17,57.70,WLDSW_trades_2025_09_17.parquet,WLDSW_2025-09-17_57.70
WLDSW,2025-10-08,39.55,WLDSW_trades_2025_10_08.parquet,WLDSW_2025-10-08_39.55
WLDSW,2025-10-15,45.28,WLDSW_trades_2025_10_15.parquet,WLDSW_2025-10-15_45.28
WNW,2025-01-03,33.85,WNW_trades_2025_01_03.parquet,WNW_2025-01-03_33.85
WNW,2025-02-24,80.00,WNW_trades_2025_02_24.parquet,WNW_2025-02-24_80.00
WNW,2025-04-22,137.90,WNW_trades_2025_04_22.parquet,WNW_2025-04-22_137.90
WNW,2025-06-20,32.00,WNW_trades_2025_06_20.parquet,WNW_2025-06-20_32.00
WNW,2025-09-09,83.20,WNW_trades_2025_09_09.parquet,WNW_2025-09-09_83.20
WOK,2025-02-20,140.96,WOK_trades_2025_02_20.parquet,WOK_2025-02-20_140.96
WOK,2025-05-21,88.31,WOK_trades_2025_05_21.parquet,WOK_2025-05-21_88.31
WOK,2025-05-28,35.17,WOK_trades_2025_05_28.parquet,WOK_2025-05-28_35.17
WOK,2025-09-25,37.78,WOK_trades_2025_09_25.parquet,WOK_2025-09-25_37.78
WOK,2025-10-09,38.71,WOK_trades_2025_10_09.parquet,WOK_2025-10-09_38.71
WOK,2025-10-22,32.40,WOK_trades_2025_10_22.parquet,WOK_2025-10-22_32.40
WOLF,2025-01-15,39.00,WOLF_trades_2025_01_15.parquet,WOLF_2025-01-15_39.00
WOLF,2025-05-02,32.92,WOLF_trades_2025_05_02.parquet,WOLF_2025-05-02_32.92
WOLF,2025-05-22,46.09,WOLF_trades_2025_05_22.parquet,WOLF_2025-05-22_46.09
WOLF,2025-07-01,175.83,WOLF_trades_2025_07_01.parquet,WOLF_2025-07-01_175.83
WOLF,2025-07-03,74.62,WOLF_trades_2025_07_03.parquet,WOLF_2025-07-03_74.62
WOLF,2025-07-07,134.75,WOLF_trades_2025_07_07.parquet,WOLF_2025-07-07_134.75
WOLF,2025-07-08,44.16,WOLF_trades_2025_07_08.parquet,WOLF_2025-07-08_44.16
WOLF,2025-07-23,44.37,WOLF_trades_2025_07_23.parquet,WOLF_2025-07-23_44.37
WOLF,2025-09-09,60.93,WOLF_trades_2025_09_09.parquet,WOLF_2025-09-09_60.93
WOLF,2025-09-15,36.27,WOLF_trades_2025_09_15.parquet,WOLF_2025-09-15_36.27
WOLF,2025-09-29,1726.45,WOLF_trades_2025_09_29.parquet,WOLF_2025-09-29_1726.45
WOLF,2025-09-30,55.11,WOLF_trades_2025_09_30.parquet,WOLF_2025-09-30_55.11
WOOF,2025-03-27,40.16,WOOF_trades_2025_03_27.parquet,WOOF_2025-03-27_40.16
WORX,2025-04-09,72.11,WORX_trades_2025_04_09.parquet,WORX_2025-04-09_72.11
WOW,2025-08-12,50.59,WOW_trades_2025_08_12.parquet,WOW_2025-08-12_50.59
WRD,2025-02-14,146.01,WRD_trades_2025_02_14.parquet,WRD_2025-02-14_146.01
WRD,2025-02-18,39.68,WRD_trades_2025_02_18.parquet,WRD_2025-02-18_39.68
WRD,2025-05-06,33.14,WRD_trades_2025_05_06.parquet,WRD_2025-05-06_33.14
WRD,2025-05-12,30.96,WRD_trades_2025_05_12.parquet,WRD_2025-05-12_30.96
WRD,2025-05-21,30.36,WRD_trades_2025_05_21.parquet,WRD_2025-05-21_30.36
WTF,2025-04-14,37.50,WTF_trades_2025_04_14.parquet,WTF_2025-04-14_37.50
WTF,2025-06-17,49.61,WTF_trades_2025_06_17.parquet,WTF_2025-06-17_49.61
WTO,2025-04-11,75.94,WTO_trades_2025_04_11.parquet,WTO_2025-04-11_75.94
WTO,2025-04-25,43.75,WTO_trades_2025_04_25.parquet,WTO_2025-04-25_43.75
WTO,2025-05-19,30.89,WTO_trades_2025_05_19.parquet,WTO_2025-05-19_30.89
WTO,2025-05-22,32.16,WTO_trades_2025_05_22.parquet,WTO_2025-05-22_32.16
WTO,2025-10-31,33.95,WTO_trades_2025_10_31.parquet,WTO_2025-10-31_33.95
WULF,2025-08-14,60.44,WULF_trades_2025_08_14.parquet,WULF_2025-08-14_60.44
WVVI,2025-01-14,33.24,WVVI_trades_2025_01_14.parquet,WVVI_2025-01-14_33.24
WW,2025-04-30,54.37,WW_trades_2025_04_30.parquet,WW_2025-04-30_54.37
WW,2025-07-07,16570.27,WW_trades_2025_07_07.parquet,WW_2025-07-07_16570.27
WXM,2025-04-09,63.75,WXM_trades_2025_04_09.parquet,WXM_2025-04-09_63.75
WXM,2025-04-14,46.04,WXM_trades_2025_04_14.parquet,WXM_2025-04-14_46.04
WXM,2025-04-30,33.33,WXM_trades_2025_04_30.parquet,WXM_2025-04-30_33.33
WXM,2025-05-06,36.41,WXM_trades_2025_05_06.parquet,WXM_2025-05-06_36.41
WXM,2025-06-24,40.43,WXM_trades_2025_06_24.parquet,WXM_2025-06-24_40.43
WXM,2025-06-27,34.39,WXM_trades_2025_06_27.parquet,WXM_2025-06-27_34.39
WXM,2025-09-09,33.01,WXM_trades_2025_09_09.parquet,WXM_2025-09-09_33.01
WYFI,2025-09-10,33.22,WYFI_trades_2025_09_10.parquet,WYFI_2025-09-10_33.22
WYHG,2025-01-10,31.08,WYHG_trades_2025_01_10.parquet,WYHG_2025-01-10_31.08
WYHG,2025-01-29,35.33,WYHG_trades_2025_01_29.parquet,WYHG_2025-01-29_35.33
WYHG,2025-06-30,44.83,WYHG_trades_2025_06_30.parquet,WYHG_2025-06-30_44.83
XAIR,2025-06-17,62.64,XAIR_trades_2025_06_17.parquet,XAIR_2025-06-17_62.64
XAIR,2025-06-20,40.88,XAIR_trades_2025_06_20.parquet,XAIR_2025-06-20_40.88
XAIR,2025-09-08,116.29,XAIR_trades_2025_09_08.parquet,XAIR_2025-09-08_116.29
XBIO,2025-06-25,67.51,XBIO_trades_2025_06_25.parquet,XBIO_2025-06-25_67.51
XBIO,2025-10-07,45.95,XBIO_trades_2025_10_07.parquet,XBIO_2025-10-07_45.95
XBIO,2025-10-08,224.71,XBIO_trades_2025_10_08.parquet,XBIO_2025-10-08_224.71
XBP,2025-03-04,56.76,XBP_trades_2025_03_04.parquet,XBP_2025-03-04_56.76
XBP,2025-07-30,184.40,XBP_trades_2025_07_30.parquet,XBP_2025-07-30_184.40
XCH,2025-10-13,202.58,XCH_trades_2025_10_13.parquet,XCH_2025-10-13_202.58
XCH,2025-10-15,43.05,XCH_trades_2025_10_15.parquet,XCH_2025-10-15_43.05
XCUR,2025-01-15,31.90,XCUR_trades_2025_01_15.parquet,XCUR_2025-01-15_31.90
XCUR,2025-01-17,38.81,XCUR_trades_2025_01_17.parquet,XCUR_2025-01-17_38.81
XCUR,2025-01-23,47.06,XCUR_trades_2025_01_23.parquet,XCUR_2025-01-23_47.06
XCUR,2025-03-04,36.75,XCUR_trades_2025_03_04.parquet,XCUR_2025-03-04_36.75
XCUR,2025-03-06,45.13,XCUR_trades_2025_03_06.parquet,XCUR_2025-03-06_45.13
XCUR,2025-04-21,35.55,XCUR_trades_2025_04_21.parquet,XCUR_2025-04-21_35.55
XCUR,2025-06-30,41.94,XCUR_trades_2025_06_30.parquet,XCUR_2025-06-30_41.94
XCUR,2025-07-03,37.58,XCUR_trades_2025_07_03.parquet,XCUR_2025-07-03_37.58
XELB,2025-04-24,83.01,XELB_trades_2025_04_24.parquet,XELB_2025-04-24_83.01
XELB,2025-10-03,53.75,XELB_trades_2025_10_03.parquet,XELB_2025-10-03_53.75
XFOR,2025-01-29,65.01,XFOR_trades_2025_01_29.parquet,XFOR_2025-01-29_65.01
XFOR,2025-07-24,50.00,XFOR_trades_2025_07_24.parquet,XFOR_2025-07-24_50.00
XFOR,2025-08-12,85.92,XFOR_trades_2025_08_12.parquet,XFOR_2025-08-12_85.92
XFOR,2025-08-13,33.72,XFOR_trades_2025_08_13.parquet,XFOR_2025-08-13_33.72
XFOR,2025-08-19,37.35,XFOR_trades_2025_08_19.parquet,XFOR_2025-08-19_37.35
XFOR,2025-10-24,46.93,XFOR_trades_2025_10_24.parquet,XFOR_2025-10-24_46.93
XGN,2025-01-17,33.66,XGN_trades_2025_01_17.parquet,XGN_2025-01-17_33.66
XGN,2025-02-04,37.89,XGN_trades_2025_02_04.parquet,XGN_2025-02-04_37.89
XHG,2025-01-08,254.02,XHG_trades_2025_01_08.parquet,XHG_2025-01-08_254.02
XHG,2025-01-10,147.31,XHG_trades_2025_01_10.parquet,XHG_2025-01-10_147.31
XHG,2025-01-13,32.74,XHG_trades_2025_01_13.parquet,XHG_2025-01-13_32.74
XHG,2025-01-17,45.65,XHG_trades_2025_01_17.parquet,XHG_2025-01-17_45.65
XHG,2025-02-14,49.03,XHG_trades_2025_02_14.parquet,XHG_2025-02-14_49.03
XHG,2025-04-04,52.70,XHG_trades_2025_04_04.parquet,XHG_2025-04-04_52.70
XHG,2025-04-09,30.36,XHG_trades_2025_04_09.parquet,XHG_2025-04-09_30.36
XHG,2025-05-09,35.15,XHG_trades_2025_05_09.parquet,XHG_2025-05-09_35.15
XHG,2025-05-13,44.20,XHG_trades_2025_05_13.parquet,XHG_2025-05-13_44.20
XHG,2025-09-09,138.25,XHG_trades_2025_09_09.parquet,XHG_2025-09-09_138.25
XHG,2025-09-12,73.15,XHG_trades_2025_09_12.parquet,XHG_2025-09-12_73.15
XHLD,2025-02-19,33.97,XHLD_trades_2025_02_19.parquet,XHLD_2025-02-19_33.97
XHLD,2025-03-19,197.33,XHLD_trades_2025_03_19.parquet,XHLD_2025-03-19_197.33
XHLD,2025-03-21,88.49,XHLD_trades_2025_03_21.parquet,XHLD_2025-03-21_88.49
XHLD,2025-03-24,87.14,XHLD_trades_2025_03_24.parquet,XHLD_2025-03-24_87.14
XHLD,2025-04-02,45.59,XHLD_trades_2025_04_02.parquet,XHLD_2025-04-02_45.59
XHLD,2025-04-03,36.36,XHLD_trades_2025_04_03.parquet,XHLD_2025-04-03_36.36
XHLD,2025-04-08,37.17,XHLD_trades_2025_04_08.parquet,XHLD_2025-04-08_37.17
XHLD,2025-05-13,120.00,XHLD_trades_2025_05_13.parquet,XHLD_2025-05-13_120.00
XLO,2025-02-12,158.75,XLO_trades_2025_02_12.parquet,XLO_2025-02-12_158.75
XLO,2025-05-13,61.42,XLO_trades_2025_05_13.parquet,XLO_2025-05-13_61.42
XMTR,2025-08-05,53.24,XMTR_trades_2025_08_05.parquet,XMTR_2025-08-05_53.24
XNET,2025-02-27,65.69,XNET_trades_2025_02_27.parquet,XNET_2025-02-27_65.69
XNET,2025-08-15,33.47,XNET_trades_2025_08_15.parquet,XNET_2025-08-15_33.47
XNET,2025-08-18,37.72,XNET_trades_2025_08_18.parquet,XNET_2025-08-18_37.72
XOS,2025-02-20,192.33,XOS_trades_2025_02_20.parquet,XOS_2025-02-20_192.33
XOS,2025-08-14,60.46,XOS_trades_2025_08_14.parquet,XOS_2025-08-14_60.46
XPOF,2025-07-03,35.91,XPOF_trades_2025_07_03.parquet,XPOF_2025-07-03_35.91
XPON,2025-07-18,53.85,XPON_trades_2025_07_18.parquet,XPON_2025-07-18_53.85
XPON,2025-08-14,319.85,XPON_trades_2025_08_14.parquet,XPON_2025-08-14_319.85
XPON,2025-09-22,30.70,XPON_trades_2025_09_22.parquet,XPON_2025-09-22_30.70
XPON,2025-09-24,55.30,XPON_trades_2025_09_24.parquet,XPON_2025-09-24_55.30
XPRO,2025-07-29,34.44,XPRO_trades_2025_07_29.parquet,XPRO_2025-07-29_34.44
XRPT,2025-07-11,38.09,XRPT_trades_2025_07_11.parquet,XRPT_2025-07-11_38.09
XRTX,2025-01-14,43.20,XRTX_trades_2025_01_14.parquet,XRTX_2025-01-14_43.20
XRTX,2025-10-17,65.88,XRTX_trades_2025_10_17.parquet,XRTX_2025-10-17_65.88
XTIA,2025-01-06,113.29,XTIA_trades_2025_01_06.parquet,XTIA_2025-01-06_113.29
XTIA,2025-01-07,172.73,XTIA_trades_2025_01_07.parquet,XTIA_2025-01-07_172.73
XTIA,2025-06-09,39.25,XTIA_trades_2025_06_09.parquet,XTIA_2025-06-09_39.25
XTIA,2025-06-11,143.61,XTIA_trades_2025_06_11.parquet,XTIA_2025-06-11_143.61
XTIA,2025-06-17,52.35,XTIA_trades_2025_06_17.parquet,XTIA_2025-06-17_52.35
XTKG,2025-03-17,55.02,XTKG_trades_2025_03_17.parquet,XTKG_2025-03-17_55.02
XTKG,2025-05-09,44.08,XTKG_trades_2025_05_09.parquet,XTKG_2025-05-09_44.08
XTKG,2025-05-13,101.82,XTKG_trades_2025_05_13.parquet,XTKG_2025-05-13_101.82
XTKG,2025-06-23,36.59,XTKG_trades_2025_06_23.parquet,XTKG_2025-06-23_36.59
XTLB,2025-06-24,68.63,XTLB_trades_2025_06_24.parquet,XTLB_2025-06-24_68.63
XTLB,2025-07-09,34.15,XTLB_trades_2025_07_09.parquet,XTLB_2025-07-09_34.15
XTLB,2025-08-04,30.22,XTLB_trades_2025_08_04.parquet,XTLB_2025-08-04_30.22
XTLB,2025-10-07,37.68,XTLB_trades_2025_10_07.parquet,XTLB_2025-10-07_37.68
