dest_dir,path,schema_fingerprint,schema_ok,timestamp_col_used,n_trades,unit_guess,unit_ok,pct_whole_second,granularity_ok,rows_ok,min_ts,max_ts,error,PASS
ANPA_2025-07-21_40.59,data/filtered/ANPA_2025-07-21_40.59/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3769,ns,True,0.0018572565667285751,True,True,1753084804869000000,1753142278723000000,,True
ANPA_2025-07-23_80.68,data/filtered/ANPA_2025-07-23_80.68/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,35757,ns,True,0.0008389965601141035,True,True,1753257686353000000,1753315193135000000,,True
ANPA_2025-07-24_34.94,data/filtered/ANPA_2025-07-24_34.94/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,26424,ns,True,0.0007947320617620345,True,True,1753344000083000000,1753401582205000000,,True
ANPA_2025-07-29_49.05,data/filtered/ANPA_2025-07-29_49.05/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,10686,ns,True,0.0005614823133071309,True,True,1753777474131000000,1753833550167000000,,True
ANRO_2025-10-03_91.84,data/filtered/ANRO_2025-10-03_91.84/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,477796,ns,True,0.0009355457140704401,True,True,1759489200143000000,1759535994170000000,,True
ANRO_2025-10-20_100.49,data/filtered/ANRO_2025-10-20_100.49/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,153681,ns,True,0.000884949993818364,True,True,1760949090967000000,1761004786223000000,,True
ANSCW_2025-02-11_185.71,data/filtered/ANSCW_2025-02-11_185.71/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,42,ns,True,0.023809523809523808,True,True,1739283640491000000,1739307600273000000,,True
ANVS_2025-04-21_40.02,data/filtered/ANVS_2025-04-21_40.02/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,13065,ns,True,0.000841944125526215,True,True,1745222533668000000,1745279949894000000,,True
ANVS_2025-06-04_33.33,data/filtered/ANVS_2025-06-04_33.33/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,12885,ns,True,0.002173069460613116,True,True,1749024101196000000,1749080947317000000,,True
APED_2025-04-09_44.20,data/filtered/APED_2025-04-09_44.20/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,42,ns,True,0.0,True,True,1744200001111000000,1744229700012000000,,True
APEI_2025-03-07_32.99,data/filtered/APEI_2025-03-07_32.99/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6779,ns,True,0.0005900575306092345,True,True,1741352430047000000,1741395391939000000,,True
APLD_2025-06-02_54.32,data/filtered/APLD_2025-06-02_54.32/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,694600,ns,True,0.001023610711200691,True,True,1748851200103000000,1748908799748000000,,True
APLD_2025-06-04_31.41,data/filtered/APLD_2025-06-04_31.41/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,618364,ns,True,0.001191854635780867,True,True,1749024000022000000,1749081599704000000,,True
APLD_2025-07-31_40.18,data/filtered/APLD_2025-07-31_40.18/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,539063,ns,True,0.0007587239339372207,True,True,1753948800002000000,1754006399225000000,,True
APLD_2025-10-10_33.39,data/filtered/APLD_2025-10-10_33.39/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,689240,ns,True,0.0010881550693517498,True,True,1760083200025000000,1760140799877000000,,True
APLM_2025-03-20_41.21,data/filtered/APLM_2025-03-20_41.21/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1963,ns,True,0.0010188487009679063,True,True,1742461387282000000,1742506903519000000,,True
APLM_2025-05-21_34.08,data/filtered/APLM_2025-05-21_34.08/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1015,ns,True,0.0009852216748768472,True,True,1747824023157000000,1747871774508000000,,True
APLM_2025-07-21_31.72,data/filtered/APLM_2025-07-21_31.72/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,11082,ns,True,0.0013535462912831618,True,True,1753084826868000000,1753142078703000000,,True
APLM_2025-09-04_36.04,data/filtered/APLM_2025-09-04_36.04/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2476,ns,True,0.0016155088852988692,True,True,1756974818348000000,1757029771222000000,,True
APLM_2025-09-15_45.68,data/filtered/APLM_2025-09-15_45.68/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4370,ns,True,0.0004576659038901602,True,True,1757937601511000000,1757980476782000000,,True
APLM_2025-09-16_34.55,data/filtered/APLM_2025-09-16_34.55/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2834,ns,True,0.0014114326040931546,True,True,1758009826730000000,1758066981585000000,,True
APLM_2025-09-17_72.25,data/filtered/APLM_2025-09-17_72.25/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,13717,ns,True,0.0007290223809870963,True,True,1758096000076000000,1758139200110000000,,True
APLM_2025-10-15_128.50,data/filtered/APLM_2025-10-15_128.50/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,13695,ns,True,0.002190580503833516,True,True,1760533200001000000,1760572751719000000,,True
APLM_2025-10-16_78.97,data/filtered/APLM_2025-10-16_78.97/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,7625,ns,True,0.0005245901639344263,True,True,1760601600317000000,1760659072313000000,,True
APLM_2025-10-31_49.01,data/filtered/APLM_2025-10-31_49.01/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3214,ns,True,0.0009334163036714375,True,True,1761899215653000000,1761955163885000000,,True
APLT_2025-09-26_135.63,data/filtered/APLT_2025-09-26_135.63/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,167238,ns,True,0.0010404333943242565,True,True,1758873676062000000,1758931199248000000,,True
APM_2025-02-10_47.54,data/filtered/APM_2025-02-10_47.54/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5114,ns,True,0.0017598748533437622,True,True,1739180869014000000,1739235549094000000,,True
APM_2025-04-15_64.42,data/filtered/APM_2025-04-15_64.42/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6985,ns,True,0.0007158196134574087,True,True,1744715782701000000,1744761179319000000,,True
APM_2025-06-04_30.43,data/filtered/APM_2025-06-04_30.43/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3182,ns,True,0.001257071024512885,True,True,1749025333160000000,1749081596838000000,,True
APM_2025-07-16_355.76,data/filtered/APM_2025-07-16_355.76/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,828167,ns,True,0.0010227405825153622,True,True,1752655877122000000,1752710399730000000,,True
APM_2025-08-21_251.97,data/filtered/APM_2025-08-21_251.97/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1604548,ns,True,0.0009903100437007805,True,True,1755774420138000000,1755820799791000000,,True
APM_2025-09-30_31.31,data/filtered/APM_2025-09-30_31.31/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,8078,ns,True,0.0003713790542213419,True,True,1759221325990000000,1759275017953000000,,True
APP_2025-02-13_38.08,data/filtered/APP_2025-02-13_38.08/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,371453,ns,True,0.00091801654583487,True,True,1739437200025000000,1739494799121000000,,True
APPS_2025-02-06_101.97,data/filtered/APPS_2025-02-06_101.97/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,391401,ns,True,0.0011548258691214382,True,True,1738832400015000000,1738889998155000000,,True
APPS_2025-04-09_33.13,data/filtered/APPS_2025-04-09_33.13/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,23760,ns,True,0.0007575757575757576,True,True,1744186813673000000,1744243109931000000,,True
APPS_2025-06-17_61.43,data/filtered/APPS_2025-06-17_61.43/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,346442,ns,True,0.0011055241570017491,True,True,1750147200014000000,1750204791673000000,,True
APPX_2025-05-08_34.95,data/filtered/APPX_2025-05-08_34.95/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2278,ns,True,0.0021949078138718174,True,True,1746691291432000000,1746748121199000000,,True
APPX_2025-08-07_31.18,data/filtered/APPX_2025-08-07_31.18/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,26066,ns,True,0.000959103813396762,True,True,1754553600039000000,1754611128331000000,,True
APVO_2025-04-02_261.69,data/filtered/APVO_2025-04-02_261.69/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,118618,ns,True,0.0009947899981453067,True,True,1743586546295000000,1743638398745000000,,True
APVO_2025-04-03_91.30,data/filtered/APVO_2025-04-03_91.30/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,448409,ns,True,0.0009767868173921575,True,True,1743667202374000000,1743724788386000000,,True
APVO_2025-04-21_56.63,data/filtered/APVO_2025-04-21_56.63/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,202422,ns,True,0.0018179842112023396,True,True,1745222665621000000,1745279985824000000,,True
APVO_2025-05-21_131.27,data/filtered/APVO_2025-05-21_131.27/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,162950,ns,True,0.000859159251304081,True,True,1747815399142000000,1747871995418000000,,True
APVO_2025-06-18_364.89,data/filtered/APVO_2025-06-18_364.89/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,880910,ns,True,0.0009853447003666663,True,True,1750233706618000000,1750291198610000000,,True
APVO_2025-09-16_88.19,data/filtered/APVO_2025-09-16_88.19/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,525114,ns,True,0.000900756788049833,True,True,1758009782672000000,1758067196827000000,,True
APVO_2025-09-18_80.85,data/filtered/APVO_2025-09-18_80.85/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,509123,ns,True,0.0013375942552192692,True,True,1758182400022000000,1758239998879000000,,True
APVO_2025-10-07_40.43,data/filtered/APVO_2025-10-07_40.43/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,176239,ns,True,0.0017476268022401397,True,True,1759824000467000000,1759881588045000000,,True
APYX_2025-05-13_59.28,data/filtered/APYX_2025-05-13_59.28/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,28445,ns,True,0.0017577781683951485,True,True,1747137516313000000,1747180738913000000,,True
AQB_2025-03-26_89.15,data/filtered/AQB_2025-03-26_89.15/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,99478,ns,True,0.001095719656607491,True,True,1742976001018000000,1743033569907000000,,True
AQB_2025-08-28_76.21,data/filtered/AQB_2025-08-28_76.21/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,277934,ns,True,0.0013528391632545856,True,True,1756368000022000000,1756425581625000000,,True
AQB_2025-09-18_39.47,data/filtered/AQB_2025-09-18_39.47/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,130900,ns,True,0.0012987012987012987,True,True,1758182400025000000,1758239927737000000,,True
AQMS_2025-06-10_44.94,data/filtered/AQMS_2025-06-10_44.94/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,10139,ns,True,0.0007890324489594634,True,True,1749543409245000000,1749599958424000000,,True
AQMS_2025-07-09_112.50,data/filtered/AQMS_2025-07-09_112.50/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,199599,ns,True,0.0010721496600684373,True,True,1752048117733000000,1752105581582000000,,True
AQMS_2025-09-24_49.14,data/filtered/AQMS_2025-09-24_49.14/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,325797,ns,True,0.0010221088591975986,True,True,1758700800025000000,1758758384039000000,,True
AQMS_2025-09-26_71.34,data/filtered/AQMS_2025-09-26_71.34/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,220407,ns,True,0.0011388023066418035,True,True,1758873749475000000,1758931185355000000,,True
AQMS_2025-10-13_133.57,data/filtered/AQMS_2025-10-13_133.57/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,341782,ns,True,0.0008397165444640151,True,True,1760342501295000000,1760399999386000000,,True
AQMS_2025-10-14_297.58,data/filtered/AQMS_2025-10-14_297.58/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,493025,ns,True,0.0009472136301404594,True,True,1760428800027000000,1760486397816000000,,True
AQMS_2025-10-16_39.74,data/filtered/AQMS_2025-10-16_39.74/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,110329,ns,True,0.0009879542096819514,True,True,1760601600128000000,1760659181382000000,,True
AQMS_2025-10-30_65.42,data/filtered/AQMS_2025-10-30_65.42/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,62936,ns,True,0.0008580144909114021,True,True,1761811339464000000,1761868785835000000,,True
ARAI_2025-05-28_56.40,data/filtered/ARAI_2025-05-28_56.40/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,13608,ns,True,0.0008083480305702528,True,True,1748419727388000000,1748476654897000000,,True
ARAI_2025-06-10_149.88,data/filtered/ARAI_2025-06-10_149.88/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,349657,ns,True,0.0011525580783453499,True,True,1749543077538000000,1749599999466000000,,True
ARAI_2025-10-06_33.85,data/filtered/ARAI_2025-10-06_33.85/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,10085,ns,True,0.0011898859692612792,True,True,1759737986863000000,1759795137384000000,,True
ARAI_2025-10-14_34.42,data/filtered/ARAI_2025-10-14_34.42/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,8265,ns,True,0.0006049606775559589,True,True,1760428893050000000,1760486282146000000,,True
ARBB_2025-01-06_38.76,data/filtered/ARBB_2025-01-06_38.76/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2114,ns,True,0.0014191106906338694,True,True,1736154003854000000,1736211466704000000,,True
ARBB_2025-02-28_70.85,data/filtered/ARBB_2025-02-28_70.85/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,137334,ns,True,0.0010194125271236548,True,True,1740733200030000000,1740790794593000000,,True
ARBB_2025-03-05_87.02,data/filtered/ARBB_2025-03-05_87.02/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,254896,ns,True,0.0011259494068168979,True,True,1741165200031000000,1741222794560000000,,True
ARBB_2025-03-07_61.25,data/filtered/ARBB_2025-03-07_61.25/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,42083,ns,True,0.0009029774493263313,True,True,1741338000018000000,1741395548599000000,,True
ARBB_2025-04-14_42.95,data/filtered/ARBB_2025-04-14_42.95/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,25668,ns,True,0.0007012622720897616,True,True,1744619180210000000,1744675198897000000,,True
